time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,54,0,0,54,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,1249,327,29,893,48.370883857269064,51.684925081374296,4.993789390242153,2.66533226581265,5.186460348162476,32.20256204963971,38.75535168195719,36.64525993883792,0.3312573796634359,0.1998540909459311
200,2472,1232,218,1022,65.42841359482593,68.79147916472176,5.019664529782356,2.6735436893203883,5.291585212215995,49.27467637540453,55.506493506493506,46.922077922077925,0.37218582480919066,0.2692833720825085
300,3702,2175,475,1052,72.09174180417624,75.47234142867372,5.013426366077671,2.676931388438682,5.313301788922345,56.722582387898434,62.07310344827586,48.946666666666665,0.3800311722856488,0.2935596476632018
400,4913,3131,734,1048,74.94150468954064,78.0926021609912,5.01244593661151,2.677793608792998,5.332796391752577,60.6460411154081,64.7080804854679,49.50814436282338,0.3846138393458496,0.3022929168370641
500,6070,4094,947,1029,76.58072582153792,80.6341244316603,5.008365745681279,2.6764415156507413,5.342165994717086,63.30510708401977,67.23913043478261,50.2743038593063,0.38331428992729266,0.3062844643885011
600,7238,5058,1157,1023,77.51843992520133,82.38711273056846,5.012622564025402,2.6711798839458414,5.353087846950688,65.2554573086488,68.97943851324634,50.873863187030445,0.3810204273299184,0.30979205682996336
700,8482,5959,1442,1081,77.69938565919486,83.03660725203011,5.013950298835262,2.670832350860646,5.363962041236328,66.37349681678849,69.64004027521396,50.897130391005206,0.38280025302111353,0.3143081592611329
800,9682,6948,1711,1023,78.79815992284335,83.91817802391843,5.016711881118253,2.670006197066722,5.367981060886291,67.44794463953728,70.50705238917674,51.159758203799655,0.3830036952456647,0.3170180005509433
900,10840,7867,1940,1033,79.40360853200322,84.36095619703468,5.017205689689039,2.6699261992619925,5.369548173529241,68.23487084870848,70.95843396466252,51.328079318672934,0.38158408044365705,0.317121870316322
1000,12082,8799,2183,1100,79.68334135911716,84.65390554925119,5.01578012387831,2.667025326932627,5.372322407740278,68.52267836450919,71.25298329355608,51.433685646096144,0.3832550305765453,0.3188945438211297
