flow,node,dec_count,dec_time_avg,dec_time_std
1,global,1,0.3375096321105957,0.0
2,global,1,0.34199976921081543,0.0
3,global,2,0.3743807077407837,0.02360403537750244
4,global,1,0.31126976013183594,0.0
5,global,1,0.34752869606018066,0.0
6,global,1,0.33858537673950195,0.0
7,global,1,0.3123915195465088,0.0
8,global,1,0.32868003845214844,0.0
9,global,1,0.35774993896484375,0.0
10,global,1,0.3493657112121582,0.0
11,global,1,0.3362245559692383,0.0
12,global,1,0.3426692485809326,0.0
13,global,1,0.34451818466186523,0.0
14,global,1,0.3336911201477051,0.0
15,global,1,0.3748769760131836,0.0
16,global,1,0.3424351215362549,0.0
17,global,1,0.3567807674407959,0.0
18,global,1,0.3540303707122803,0.0
19,global,1,0.3479917049407959,0.0
20,global,1,0.31445789337158203,0.0
21,global,3,0.37582993507385254,0.02705787862482266
22,global,2,0.3594968318939209,0.015380859375
23,global,1,0.3170175552368164,0.0
24,global,1,0.34137392044067383,0.0
25,global,1,0.3068380355834961,0.0
26,global,1,0.3451955318450928,0.0
27,global,1,0.33850789070129395,0.0
28,global,1,0.4677422046661377,0.0
29,global,1,0.3340933322906494,0.0
30,global,1,0.35026001930236816,0.0
31,global,1,0.31848859786987305,0.0
32,global,3,0.3831518491109212,0.008136318415684643
33,global,1,0.3527865409851074,0.0
34,global,1,0.3488626480102539,0.0
35,global,3,0.4472479820251465,0.08102015458452974
36,global,1,0.36681127548217773,0.0
37,global,1,0.3551199436187744,0.0
38,global,2,0.33339762687683105,0.017820119857788086
39,global,1,0.31278061866760254,0.0
40,global,1,0.34183740615844727,0.0
41,global,1,0.3688240051269531,0.0
42,global,1,0.40074992179870605,0.0
43,global,2,0.3521304130554199,0.02066659927368164
44,global,1,0.3623490333557129,0.0
45,global,1,0.345386266708374,0.0
46,global,1,0.3341662883758545,0.0
47,global,1,0.3832736015319824,0.0
48,global,3,0.38943934440612793,0.03393591421779099
49,global,3,0.4262376626332601,0.02295191320718798
50,global,1,0.35447144508361816,0.0
