time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,18,0,0,18,0,0,0,2.7777777777777777,0,0.0,0,0,0.0,0.0
100,394,212,0,182,0,38.00011984421417,5.00046293120652,2.682741116751269,6.178039215686274,19.992385786802032,25.080188679245282,16.18867924528302,0.2678772270647457,0.07860518221245212
200,770,588,0,182,0,40.46009100175766,4.998303944792183,2.67012987012987,6.03787416004887,25.672727272727272,27.17517006802721,16.66156462585034,0.28448853324533024,0.09671392692808324
300,1140,964,0,176,0,40.902429439508396,5.001791726950095,2.662280701754386,6.065059318790662,27.803508771929824,27.62655601659751,16.610995850622405,0.2845585526874908,0.10160237157510062
400,1550,1329,0,221,0,40.8387792900006,4.992952104297167,2.6729032258064516,6.0218456242552625,29.343870967741935,27.55530474040632,16.735139202407826,0.2948081575351797,0.11312804957027213
500,1942,1739,0,203,0,41.91402687854446,4.988192325199723,2.6709577754891862,5.954693799193703,31.944387229660144,28.604370327774582,16.83956296722254,0.302194596873128,0.12923055499100447
600,2366,2115,1,250,32.82945980637229,41.78310651360893,4.984833393328994,2.6758241758241756,5.890941597139451,33.42349957734573,28.46808510638298,16.893144208037825,0.3033771133616268,0.1406935861959215
700,2760,2519,1,240,32.82945980637229,41.7443845705242,4.989542228731436,2.667391304347826,5.84996996996997,35.290579710144925,28.45216355696705,16.91028185788011,0.3049469785753081,0.15180756933784736
800,3166,2901,1,264,32.82945980637229,41.917589235619666,4.996954518667909,2.663929248262792,5.803992650345136,36.91566645609602,28.631851085832473,16.971044467425028,0.30849490512817224,0.16329633523111683
900,3568,3301,3,264,302.90897257917953,42.28130856176081,5.00063263718581,2.6678811659192827,5.77778244258785,38.57090807174888,28.984247197818842,16.956982732505303,0.3113426948902936,0.1742404388009895
1000,3991,3696,4,291,377.3431468464746,42.50126612284701,5.005789448878095,2.6697569531445753,5.7443063438465405,40.06765221748935,29.164502164502164,16.888257575757574,0.31414052319791896,0.18586609690810718
