time,node,decisions
1000,pop0,32
1000,pop1,1042
1000,pop2,4
1000,pop3,19
1000,pop4,739
1000,pop5,26
1000,pop6,939
1000,pop7,282
1000,pop8,271
1000,pop9,90
1000,pop10,572
1000,pop11,8
1000,pop12,4
1000,pop13,10
1000,pop14,698
1000,pop15,330
1000,pop16,665
1000,pop17,397
1000,pop18,738
1000,pop19,1164
1000,pop20,519
1000,pop21,32
1000,pop22,94
1000,pop23,251
1000,pop24,1262
1000,pop25,1
1000,pop26,35
1000,pop27,5
1000,pop28,41
1000,pop29,29
1000,pop30,1
1000,pop31,1
1000,pop32,914
1000,pop33,324
1000,pop34,173
1000,pop35,322
1000,pop36,262
1000,pop37,30
1000,pop38,947
1000,pop39,272
1000,pop40,666
1000,pop41,236
1000,pop42,24
1000,pop43,157
1000,pop44,1185
1000,pop45,68
1000,pop46,43
1000,pop47,463
1000,pop48,666
1000,pop49,13
1000,pop50,2829
1000,pop51,2653
1000,pop52,2014
1000,pop53,3063
1000,pop54,82
1000,pop55,957
1000,pop56,12
1000,pop57,1
