flow,node,dec_count,dec_time_avg,dec_time_std
1,global,1,0.3713722229003906,0.0
2,global,1,0.34636592864990234,0.0
3,global,1,0.31937718391418457,0.0
4,global,1,0.3183116912841797,0.0
5,global,1,0.3157176971435547,0.0
6,global,1,0.3472557067871094,0.0
7,global,1,0.3197793960571289,0.0
8,global,1,0.33907461166381836,0.0
9,global,1,0.34156227111816406,0.0
10,global,1,0.31363415718078613,0.0
11,global,1,0.359088659286499,0.0
12,global,1,0.35030436515808105,0.0
13,global,1,0.3245558738708496,0.0
14,global,1,0.3398270606994629,0.0
15,global,1,0.3773078918457031,0.0
16,global,1,0.31275033950805664,0.0
17,global,1,0.3422238826751709,0.0
18,global,1,0.33838629722595215,0.0
19,global,1,0.309847354888916,0.0
20,global,1,0.34708237648010254,0.0
21,global,1,0.34107494354248047,0.0
22,global,1,0.38384389877319336,0.0
23,global,1,0.31589794158935547,0.0
24,global,1,0.3491072654724121,0.0
25,global,1,0.380603551864624,0.0
26,global,1,0.31931233406066895,0.0
27,global,1,0.3180108070373535,0.0
28,global,1,0.31194424629211426,0.0
29,global,1,0.37409114837646484,0.0
30,global,1,0.34675145149230957,0.0
31,global,1,0.3087127208709717,0.0
32,global,1,0.3589966297149658,0.0
33,global,1,0.32546138763427734,0.0
34,global,1,0.3655276298522949,0.0
35,global,1,0.3448824882507324,0.0
36,global,1,0.3107950687408447,0.0
37,global,1,0.34673500061035156,0.0
38,global,1,0.3174893856048584,0.0
39,global,1,0.360522985458374,0.0
40,global,1,0.3649609088897705,0.0
41,global,1,0.3510773181915283,0.0
42,global,1,0.35658860206604004,0.0
43,global,1,0.3578500747680664,0.0
44,global,1,0.33441662788391113,0.0
45,global,1,0.3497617244720459,0.0
46,global,1,0.3610560894012451,0.0
47,global,1,0.3619239330291748,0.0
48,global,1,0.3745584487915039,0.0
49,global,1,0.3108510971069336,0.0
50,global,1,0.3483700752258301,0.0
51,global,1,0.3291282653808594,0.0
52,global,1,0.32628917694091797,0.0
53,global,1,0.31865382194519043,0.0
54,global,1,0.32651829719543457,0.0
55,global,1,0.34380555152893066,0.0
56,global,1,0.3188624382019043,0.0
57,global,1,0.3219597339630127,0.0
58,global,1,0.3793947696685791,0.0
59,global,1,0.3543257713317871,0.0
60,global,1,0.35043787956237793,0.0
61,global,1,0.35196781158447266,0.0
62,global,1,0.31640076637268066,0.0
63,global,1,0.49883198738098145,0.0
64,global,1,0.32917165756225586,0.0
65,global,1,0.380767822265625,0.0
