flow,node,dec_count,dec_time_avg,dec_time_std
1,global,1,0.6662085056304932,0.0
2,global,1,0.5281901359558105,0.0
3,global,1,0.6211357116699219,0.0
4,global,1,0.6027519702911377,0.0
5,global,1,0.5803465843200684,0.0
6,global,1,0.518740177154541,0.0
7,global,1,0.6076698303222656,0.0
8,global,1,0.6292567253112793,0.0
9,global,1,0.5119481086730957,0.0
10,global,1,0.5808672904968262,0.0
11,global,1,0.605004072189331,0.0
12,global,1,0.5955309867858887,0.0
13,global,1,0.595930814743042,0.0
14,global,1,0.6327035427093506,0.0
15,global,1,0.557391881942749,0.0
16,global,1,0.5933072566986084,0.0
17,global,1,0.5861032009124756,0.0
18,global,1,0.5977146625518799,0.0
19,global,1,0.5245943069458008,0.0
20,global,1,0.5281126499176025,0.0
21,global,1,0.6272029876708984,0.0
22,global,1,0.577584981918335,0.0
23,global,1,0.5462875366210938,0.0
24,global,1,0.6014630794525146,0.0
25,global,1,0.5712051391601562,0.0
26,global,1,0.6004934310913086,0.0
27,global,1,0.5043766498565674,0.0
28,global,1,0.6201815605163574,0.0
29,global,1,0.6402692794799805,0.0
30,global,1,0.6343855857849121,0.0
31,global,1,0.6459016799926758,0.0
32,global,1,0.46024346351623535,0.0
33,global,1,0.6409096717834473,0.0
34,global,1,0.7406315803527832,0.0
35,global,1,0.6670839786529541,0.0
36,global,1,0.5179915428161621,0.0
37,global,1,0.5115330219268799,0.0
38,global,1,0.5878009796142578,0.0
39,global,1,0.5108659267425537,0.0
40,global,1,0.5263650417327881,0.0
41,global,1,0.6102392673492432,0.0
42,global,1,0.5369856357574463,0.0
43,global,1,0.5150411128997803,0.0
44,global,1,0.5803847312927246,0.0
45,global,1,0.5982742309570312,0.0
46,global,1,0.590825080871582,0.0
47,global,1,0.6295273303985596,0.0
48,global,1,0.6154365539550781,0.0
49,global,1,0.5046932697296143,0.0
50,global,1,0.31278133392333984,0.0
51,global,1,0.2743208408355713,0.0
52,global,1,0.33026576042175293,0.0
53,global,1,0.2867565155029297,0.0
54,global,1,0.3067471981048584,0.0
55,global,1,0.27823805809020996,0.0
56,global,1,0.3400843143463135,0.0
57,global,1,0.3805551528930664,0.0
58,global,1,0.40435290336608887,0.0
59,global,1,0.6097939014434814,0.0
60,global,1,0.5140643119812012,0.0
61,global,1,0.29588770866394043,0.0
62,global,1,0.32850217819213867,0.0
63,global,1,0.37052440643310547,0.0
64,global,1,0.3257143497467041,0.0
65,global,1,0.3289520740509033,0.0
66,global,1,0.3643474578857422,0.0
67,global,1,0.35343384742736816,0.0
68,global,1,0.31062841415405273,0.0
69,global,1,0.2863783836364746,0.0
70,global,1,0.28423452377319336,0.0
71,global,1,0.3470468521118164,0.0
72,global,1,0.46511220932006836,0.0
73,global,1,0.4544188976287842,0.0
74,global,1,0.5282413959503174,0.0
75,global,1,0.6350154876708984,0.0
76,global,1,0.647179126739502,0.0
77,global,1,0.6172568798065186,0.0
78,global,1,0.5061216354370117,0.0
79,global,1,0.5633971691131592,0.0
80,global,1,0.6333754062652588,0.0
81,global,1,0.6396265029907227,0.0
82,global,1,0.5108716487884521,0.0
83,global,1,0.626215934753418,0.0
84,global,1,0.5123684406280518,0.0
