time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.6842105263157894,0,0.0,0,0,0.0,0.0
100,430,213,0,217,0,35.69151613803109,5.04446007137663,2.697674418604651,4.015209125475285,24.558139534883722,22.56338028169014,13.497652582159624,0.29262378267554967,0.1250941751061941
200,856,602,8,246,32.240650436400266,44.859618666768014,5.008918952756399,2.691588785046729,4.0392301998519615,31.875,31.345514950166113,13.546511627906977,0.3286370976197938,0.15718451668576822
300,1261,998,14,249,44.9504181540485,49.77656346865141,5.012614756399325,2.68913560666138,4.052877278032139,35.80095162569389,36.34068136272545,13.640280561122244,0.3401611540710875,0.17003505265367078
400,1707,1444,19,244,49.82755914241007,52.488994511801664,5.015619536529501,2.6748681898066784,4.0602789875654866,37.68424135910955,39.101108033241,13.731994459833794,0.35517392906494516,0.17695496010631223
500,2120,1842,25,253,46.0537908070063,52.953793431978156,5.010934366067797,2.671698113207547,4.053461875547765,39.2688679245283,39.617806731813246,13.711183496199784,0.35681788542151216,0.18191676581185715
600,2524,2254,32,238,41.88577406797367,54.232740824056144,5.014822323288534,2.672741679873217,4.05756305843283,40.66244057052298,40.858917480035494,13.637533274179237,0.3623989117397575,0.18723730724521653
700,2906,2643,38,225,51.820322879446664,55.10037412671227,5.002509872284191,2.673778389538885,4.062099806890944,41.25980729525121,41.72644721906924,13.622777147181234,0.3607120158638585,0.18731822597449035
800,3334,3034,45,255,53.53875674630937,55.06459607491291,5.000228930519487,2.675464907018596,4.059396928858745,41.46940611877624,41.72676334871457,13.610415293342122,0.3625151686862555,0.18945907070002657
900,3757,3455,54,248,51.448529036945786,55.57204867646832,5.000455945016465,2.6750066542454087,4.053345667591736,41.985626829917486,42.20781476121563,13.606367583212736,0.3659598485717569,0.19235543178278805
1000,4166,3879,62,225,51.09458551658709,56.11871754234893,4.995282759537265,2.6752280364858376,4.050589560300641,42.301728276524244,42.76566125290023,13.62619231760763,0.3694712950600722,0.1938648485828624
