time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,15,0,0,15,0,0,0,2.8666666666666667,0,0.0,0,0,0.0,0.0
100,347,155,76,116,10.022577094373599,37.05584602077557,4.979397737902771,2.634005763688761,6.78345498783455,16.069164265129682,24.06451612903226,17.64516129032258,0.1575475580757265,0.04720679703438319
200,666,421,142,103,12.590782662506449,39.1484692811027,4.976850726156171,2.6426426426426426,6.843279709392839,19.8003003003003,26.092636579572446,18.947743467933492,0.16853044506761386,0.05237312069108738
300,990,672,197,121,12.254910693849654,39.40876930635573,4.988636088215407,2.6383838383838385,6.845531197301855,20.5020202020202,26.22470238095238,19.321428571428573,0.16935922294282948,0.05369353300105555
400,1319,937,257,125,11.904838448647519,39.94369023126364,4.9943335570330705,2.6459438968915845,6.886939571150098,21.428354814253222,26.7982924226254,19.654215581643545,0.1718629346892693,0.05517914590472393
500,1665,1207,329,129,11.997416262452692,39.98739619854761,4.997760855917141,2.646246246246246,6.823173040514956,21.645645645645647,26.806959403479702,19.572493786246895,0.17499286258089133,0.05630708294501399
600,1991,1485,394,112,12.176822430460458,39.96626270475477,4.997113781790929,2.649924660974385,6.812324053800438,21.877448518332496,26.752188552188553,19.45993265993266,0.17530797537949327,0.05634130601884107
700,2308,1735,465,108,12.202577424177797,40.04461076413122,5.000242130332216,2.647746967071057,6.825003349859306,22.06889081455806,26.83342939481268,19.58328530259366,0.17583190992075556,0.05665311020734662
800,2651,2006,519,126,12.170145457602336,40.169840266776696,5.003703101773665,2.648811769143719,6.843520782396088,22.172387778196907,26.941674975074775,19.614656031904286,0.17741124230168026,0.056951448355798594
900,2971,2263,586,122,12.182711648530235,40.08586736240395,5.0008953989165414,2.6549983170649614,6.820245588690538,22.24671827667452,26.84843128590367,19.613345117101193,0.17745470089563975,0.05716272538229759
1000,3276,2536,643,97,12.231614455043328,40.07951299916463,4.998433690196438,2.649267399267399,6.841587831571137,22.517094017094017,26.843059936908517,19.5788643533123,0.178016424304102,0.057455634486810465
