time,node,decisions
1000,pop0,1011
1000,pop1,2884
1000,pop2,1710
1000,pop3,2164
1000,pop4,144
1000,pop5,1542
1000,pop6,1020
1000,pop7,1122
1000,pop8,506
1000,pop9,980
1000,pop10,1726
1000,pop11,2681
1000,pop12,235
1000,pop13,0
1000,pop14,1429
1000,pop15,1094
1000,pop16,1491
1000,pop17,1775
1000,pop18,1981
1000,pop19,1334
1000,pop20,176
1000,pop21,174
1000,pop22,1880
1000,pop23,788
1000,pop24,955
1000,pop25,474
1000,pop26,212
1000,pop27,1438
1000,pop28,326
1000,pop29,932
1000,pop30,508
1000,pop31,259
1000,pop32,759
1000,pop33,1091
1000,pop34,1394
1000,pop35,1567
1000,pop36,1573
1000,pop37,346
1000,pop38,1801
1000,pop39,2411
1000,pop40,1381
1000,pop41,990
1000,pop42,1028
1000,pop43,2111
1000,pop44,4267
1000,pop45,1370
1000,pop46,369
1000,pop47,527
1000,pop48,1381
1000,pop49,316
1000,pop50,7035
1000,pop51,7537
1000,pop52,5153
1000,pop53,5722
1000,pop54,1141
1000,pop55,1672
1000,pop56,3148
1000,pop57,252
