time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,16,0,0,16,0,0,0,2.6875,0,0.0,0,0,0.0,0.0
100,395,162,117,116,12.313213710203772,34.60966908129447,5.030115867410234,2.6734177215189874,5.454086781029264,13.683544303797468,21.808641975308642,13.61111111111111,0.22118967988533234,0.04830046515203952
200,771,408,251,112,12.521417844546352,37.100034410465724,5.004840610829531,2.669260700389105,5.656901908566356,16.530479896238653,23.850490196078432,14.477941176470589,0.22719652153824663,0.054858287051618077
300,1139,655,379,105,12.29252994763268,37.1349544489154,5.004797039819085,2.6795434591747145,5.688978649740335,17.311676909569798,23.9587786259542,14.514503816793892,0.2245481049562687,0.05376053081331057
400,1504,893,495,116,12.37610023422559,37.35782728671153,4.996213965821875,2.6835106382978724,5.73051806704397,17.50398936170213,24.07278835386338,14.556550951847704,0.22467635860159305,0.05367347222485492
500,1864,1137,620,107,12.12350774435427,37.56599822316334,5.004679812958656,2.684549356223176,5.737750172532781,17.841201716738198,24.26824978012313,14.541776605101143,0.22883641894236484,0.054728625530506184
600,2220,1387,733,100,12.194146414716581,37.42313181119591,4.999645489186358,2.6882882882882884,5.720883534136546,17.966666666666665,24.141312184571017,14.493150684931507,0.22698140304756437,0.05440944855453128
700,2583,1644,841,98,11.950714343445703,37.21705910777985,4.998479754374955,2.6875725900116145,5.716237843161394,17.97638404955478,23.93491484184915,14.432481751824817,0.2270908060730114,0.05382461126601902
800,2969,1878,974,117,11.960631771578784,37.25347393678524,4.996549813293956,2.6867632199393734,5.7216849344508915,17.933984506567867,23.945154419595315,14.407880724174653,0.22730363993372887,0.05405714622120133
900,3338,2124,1095,119,11.791338953839457,37.20937326940518,5.0022663247121715,2.683642899940084,5.7133174224343675,17.928999400838826,23.85969868173258,14.366290018832391,0.2276762266356171,0.05379211318787673
1000,3701,2375,1207,119,11.954237270200558,37.34136615593061,4.997518433493118,2.6787354768981357,5.745175064047823,18.177789786544178,24.05263157894737,14.450526315789475,0.22679904636425896,0.054245464680248115
