time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,23,0,0,23,0,0,0,2.608695652173913,0,0.0,0,0,0.0,0.0
100,502,240,133,129,18.307560108548802,30.944178011284638,4.937758274303205,2.653386454183267,6.044559585492228,11.619521912350598,17.8625,14.320833333333333,0.07439417670167187,0.21988471512568214
200,1069,582,323,164,18.83821147454954,32.580237016692095,4.985151816713864,2.6716557530402243,6.125054466230937,13.149672591206736,19.33676975945017,14.926116838487973,0.08217724857154185,0.2467529354011948
300,1552,902,498,152,19.35197419629303,33.07268519963351,4.995642396451517,2.6662371134020617,6.227157001414427,14.183634020618557,19.80931263858093,15.0,0.08115665198505949,0.2502548361821751
400,2031,1198,698,135,19.495927335813334,33.47305600236844,4.9973782605510255,2.6666666666666665,6.198735511064278,14.482028557360906,20.146076794657763,15.203672787979967,0.0807888898443546,0.25008369879898085
500,2522,1469,915,138,19.86172303014359,33.53287535428339,5.002983146804021,2.664155432196669,6.219487353590222,14.527755749405234,20.22804628999319,15.153846153846153,0.08097716148952236,0.2509880073013094
600,3022,1763,1123,136,19.86641027568927,33.7919510375021,5.003007860071911,2.6647915287888817,6.244120940649496,14.761085373924553,20.51332955190017,15.277368122518434,0.08079661646790234,0.2519075785959951
700,3513,2038,1318,157,19.787613075248753,33.89299973201438,5.008975605610916,2.6663820096783377,6.248764017846376,14.751209792200399,20.57801766437684,15.338076545632973,0.08050863098916529,0.2512232247078393
800,4001,2323,1526,152,19.833864804167582,33.99635188486138,5.011364805655746,2.6660834791302173,6.254380409541904,14.809797550612346,20.66207490314249,15.452432199741713,0.08007882886131652,0.2508318019522837
900,4501,2625,1728,148,19.862123250664627,33.96826293429882,5.003683967051579,2.662519440124417,6.241836163463333,14.863363696956233,20.65295238095238,15.472761904761905,0.0799428102066515,0.250742486429687
