time,node,decisions
1000,pop0,51
1000,pop1,721
1000,pop2,464
1000,pop3,238
1000,pop4,701
1000,pop5,30
1000,pop6,364
1000,pop7,641
1000,pop8,669
1000,pop9,1175
1000,pop10,1175
1000,pop11,85
1000,pop12,596
1000,pop13,21
1000,pop14,1114
1000,pop15,26
1000,pop16,882
1000,pop17,333
1000,pop18,139
1000,pop19,1593
1000,pop20,1426
1000,pop21,39
1000,pop22,91
1000,pop23,928
1000,pop24,527
1000,pop25,106
1000,pop26,30
1000,pop27,167
1000,pop28,40
1000,pop29,95
1000,pop30,1443
1000,pop31,681
1000,pop32,109
1000,pop33,567
1000,pop34,22
1000,pop35,691
1000,pop36,265
1000,pop37,58
1000,pop38,98
1000,pop39,127
1000,pop40,91
1000,pop41,1180
1000,pop42,43
1000,pop43,731
1000,pop44,572
1000,pop45,227
1000,pop46,333
1000,pop47,284
1000,pop48,976
1000,pop49,42
1000,pop50,7282
1000,pop51,6051
1000,pop52,3327
1000,pop53,2833
1000,pop54,280
1000,pop55,2071
1000,pop56,2565
1000,pop57,1059
