time,node,decisions
1000,pop0,83
1000,pop1,481
1000,pop2,188
1000,pop3,231
1000,pop4,7
1000,pop5,807
1000,pop6,2
1000,pop7,17
1000,pop8,788
1000,pop9,625
1000,pop10,593
1000,pop11,24
1000,pop12,588
1000,pop13,3
1000,pop14,503
1000,pop15,592
1000,pop16,919
1000,pop17,218
1000,pop18,215
1000,pop19,29
1000,pop20,35
1000,pop21,1
1000,pop22,11
1000,pop23,226
1000,pop24,627
1000,pop25,2
1000,pop26,8
1000,pop27,20
1000,pop28,2
1000,pop29,612
1000,pop30,0
1000,pop31,0
1000,pop32,7
1000,pop33,212
1000,pop34,8
1000,pop35,11
1000,pop36,8
1000,pop37,225
1000,pop38,221
1000,pop39,929
1000,pop40,243
1000,pop41,941
1000,pop42,77
1000,pop43,220
1000,pop44,717
1000,pop45,20
1000,pop46,581
1000,pop47,0
1000,pop48,217
1000,pop49,2
1000,pop50,2109
1000,pop51,2044
1000,pop52,1136
1000,pop53,1066
1000,pop54,0
1000,pop55,633
1000,pop56,251
1000,pop57,5
