time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,27,0,0,27,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,588,236,134,218,28.994460131703097,34.10561598742271,4.96281365443043,2.6666666666666665,5.1757276221856126,16.02891156462585,20.927966101694917,15.419491525423728,0.08748767189731513,0.40714955103849426
200,1186,576,379,231,30.72620132685115,37.117892756018286,4.971272094126195,2.6779089376053964,5.326051965969189,19.53035413153457,23.81076388888889,15.953125,0.0936701485170366,0.46116820560975175
300,1792,963,602,227,31.578179760300152,38.70624440146106,4.984473090051839,2.685825892857143,5.3749468612724955,21.166852678571427,25.402907580477674,16.455867082035308,0.0948968321754097,0.47805222342617854
400,2381,1356,816,209,31.950146684999954,38.66939664058333,5.003131162234497,2.6858462830743384,5.381710975483604,21.850062998740025,25.228613569321535,16.30678466076696,0.0950899914061083,0.48484133894224
500,2989,1709,1060,220,32.06259048586186,39.15868716194198,5.004905167836988,2.682837069253931,5.391964723174914,22.091000334560054,25.69923932124049,16.411351667641895,0.0959690608063851,0.4887031743195714
600,3582,2098,1261,223,31.93409119134524,38.6844925184399,5.0078683131794195,2.687604690117253,5.391820489947163,21.93606923506421,25.21020019065777,16.234985700667302,0.09610818056897168,0.48436795715627445
700,4176,2469,1501,206,31.951535573266202,38.53498113345996,5.00714320245668,2.6822318007662833,5.403329815922148,22.071360153256705,25.066018631024708,16.246658566221143,0.09638058835181969,0.4871166955283245
800,4768,2850,1726,192,32.02894768773121,38.31205882796909,5.009591692504329,2.678691275167785,5.401089022448246,22.05180369127517,24.879649122807017,16.24701754385965,0.09629448839165763,0.4876146269916926
900,5371,3220,1934,217,31.978330435275293,38.21296607130862,5.011864362911895,2.6762241668218207,5.405688417394486,22.010240178737664,24.756211180124225,16.138509316770186,0.09648830518721876,0.48740273673740736
1000,5958,3579,2165,214,31.953329875191958,38.37572585042347,5.011035480358787,2.6760657938905674,5.408999631162657,22.152567975830816,24.925398155909473,16.162335848002236,0.09642749410184995,0.48824110657210407
