time,node,sf
500,pop11,c
500,pop56,a
500,pop56,b
500,pop56,c
500,pop24,b
500,pop28,b
500,pop28,c
500,pop21,c
500,pop21,a
500,pop21,e
500,pop21,b
500,pop21,d
500,pop12,d
500,pop12,e
500,pop4,d
500,pop4,e
500,pop34,a
500,pop34,d
500,pop34,b
500,pop29,e
500,pop29,a
500,pop5,b
500,pop5,a
500,pop5,c
500,pop53,c
500,pop50,a
500,pop50,e
500,pop50,c
500,pop26,b
500,pop26,a
500,pop14,d
500,pop33,c
600,pop2,b
600,pop2,a
600,pop2,c
600,pop2,d
600,pop2,e
600,pop10,a
600,pop10,b
600,pop10,c
600,pop23,b
600,pop23,a
600,pop23,c
600,pop36,b
600,pop36,c
600,pop36,a
600,pop51,b
600,pop51,a
600,pop51,c
600,pop52,b
600,pop52,a
600,pop52,c
600,pop11,a
600,pop11,c
600,pop11,b
600,pop3,b
600,pop3,c
600,pop56,b
600,pop56,a
600,pop24,a
600,pop24,c
600,pop24,d
600,pop28,a
600,pop21,b
600,pop21,a
600,pop21,c
600,pop12,d
600,pop12,e
600,pop12,b
600,pop4,a
600,pop4,d
600,pop4,b
600,pop4,e
600,pop4,c
600,pop34,a
600,pop34,b
600,pop34,c
600,pop29,b
600,pop29,c
600,pop43,c
600,pop43,d
600,pop53,a
600,pop53,b
600,pop53,d
600,pop53,c
600,pop50,a
600,pop50,b
600,pop50,c
600,pop49,a
600,pop49,b
600,pop49,c
600,pop55,d
600,pop55,e
600,pop17,b
600,pop17,a
600,pop17,c
600,pop14,b
600,pop14,a
600,pop14,c
700,pop2,b
700,pop2,c
700,pop2,a
700,pop10,b
700,pop10,d
700,pop10,a
700,pop10,e
700,pop10,c
700,pop23,b
700,pop23,c
700,pop36,b
700,pop36,a
700,pop36,c
700,pop36,d
700,pop36,e
700,pop51,e
700,pop51,a
700,pop51,b
700,pop52,a
700,pop52,c
700,pop11,b
700,pop11,a
700,pop11,c
700,pop3,a
700,pop3,c
700,pop3,b
700,pop56,c
700,pop56,d
700,pop56,e
700,pop24,d
700,pop24,e
700,pop28,b
700,pop28,c
700,pop46,a
700,pop46,b
700,pop46,c
700,pop21,c
700,pop21,d
700,pop21,b
700,pop21,e
700,pop12,d
700,pop12,e
700,pop4,b
700,pop4,a
700,pop4,c
700,pop34,b
700,pop34,a
700,pop34,c
700,pop29,d
700,pop29,e
700,pop5,a
700,pop5,b
700,pop5,c
700,pop50,e
700,pop49,d
700,pop49,b
700,pop49,a
700,pop49,e
700,pop49,c
700,pop17,b
700,pop26,d
800,pop2,b
800,pop2,a
800,pop2,c
800,pop10,c
800,pop10,d
800,pop10,e
800,pop23,d
800,pop23,e
800,pop36,b
800,pop36,c
800,pop36,a
800,pop36,d
800,pop36,e
800,pop51,b
800,pop51,a
800,pop51,c
800,pop52,a
800,pop52,b
800,pop52,d
800,pop52,c
800,pop52,e
800,pop11,c
800,pop11,b
800,pop11,d
800,pop3,b
800,pop3,a
800,pop56,a
800,pop56,e
800,pop56,c
800,pop56,b
800,pop24,d
800,pop24,a
800,pop24,e
800,pop24,b
800,pop24,c
800,pop21,a
800,pop21,b
800,pop21,c
800,pop12,a
800,pop12,b
800,pop12,c
800,pop4,b
800,pop4,d
800,pop4,a
800,pop4,e
800,pop4,c
800,pop48,d
800,pop48,e
800,pop34,d
800,pop34,e
800,pop29,a
800,pop29,c
800,pop5,e
800,pop43,b
800,pop50,b
800,pop50,a
800,pop50,c
800,pop50,d
800,pop49,d
800,pop49,e
800,pop14,b
800,pop14,a
800,pop35,c
900,pop2,a
900,pop2,c
900,pop10,a
900,pop10,b
900,pop10,c
900,pop23,a
900,pop23,b
900,pop23,c
900,pop36,b
900,pop36,c
900,pop36,e
900,pop36,a
900,pop51,d
900,pop51,e
900,pop52,c
900,pop52,a
900,pop52,b
900,pop11,c
900,pop11,a
900,pop11,b
900,pop56,b
900,pop56,c
900,pop28,d
900,pop28,b
900,pop28,e
900,pop28,a
900,pop28,c
900,pop21,b
900,pop21,a
900,pop21,c
900,pop12,d
900,pop12,e
900,pop4,d
900,pop4,e
900,pop34,e
900,pop34,d
900,pop29,c
900,pop29,d
900,pop5,b
900,pop5,d
900,pop5,a
900,pop5,e
900,pop5,c
900,pop43,a
900,pop43,c
900,pop43,b
900,pop50,d
900,pop50,c
900,pop50,e
900,pop50,b
900,pop50,a
900,pop49,d
900,pop49,b
900,pop49,e
900,pop49,a
1000,pop2,e
1000,pop2,a
1000,pop2,b
1000,pop10,a
1000,pop10,b
1000,pop10,c
1000,pop23,a
1000,pop23,b
1000,pop23,c
1000,pop36,a
1000,pop36,c
1000,pop36,b
1000,pop52,a
1000,pop52,c
1000,pop11,b
1000,pop11,e
1000,pop11,c
1000,pop11,d
1000,pop11,a
1000,pop56,c
1000,pop56,d
1000,pop56,a
1000,pop56,e
1000,pop56,b
1000,pop28,b
1000,pop28,a
1000,pop28,c
1000,pop46,b
1000,pop46,c
1000,pop21,a
1000,pop21,c
1000,pop21,b
1000,pop12,b
1000,pop12,a
1000,pop4,c
1000,pop48,d
1000,pop48,a
1000,pop48,e
1000,pop48,b
1000,pop48,c
1000,pop34,d
1000,pop34,a
1000,pop29,b
1000,pop29,a
1000,pop5,d
1000,pop5,e
1000,pop43,a
1000,pop43,b
1000,pop43,c
1000,pop53,b
1000,pop53,a
1000,pop53,c
1000,pop50,c
1000,pop50,e
