time,node,decisions
1000,pop0,78
1000,pop1,1
1000,pop2,448
1000,pop3,196
1000,pop4,210
1000,pop5,169
1000,pop6,0
1000,pop7,73
1000,pop8,0
1000,pop9,77
1000,pop10,693
1000,pop11,267
1000,pop12,281
1000,pop13,7
1000,pop14,290
1000,pop15,0
1000,pop16,366
1000,pop17,88
1000,pop18,1
1000,pop19,7
1000,pop20,71
1000,pop21,591
1000,pop22,187
1000,pop23,708
1000,pop24,251
1000,pop25,84
1000,pop26,130
1000,pop27,63
1000,pop28,307
1000,pop29,260
1000,pop30,66
1000,pop31,65
1000,pop32,71
1000,pop33,79
1000,pop34,218
1000,pop35,91
1000,pop36,781
1000,pop37,0
1000,pop38,1
1000,pop39,1
1000,pop40,3
1000,pop41,3
1000,pop42,101
1000,pop43,239
1000,pop44,52
1000,pop45,92
1000,pop46,167
1000,pop47,0
1000,pop48,201
1000,pop49,114
1000,pop50,677
1000,pop51,1258
1000,pop52,1136
1000,pop53,321
1000,pop54,3
1000,pop55,118
1000,pop56,502
1000,pop57,0
