time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,16,0,0,16,0,0,0,2.6875,0,0.0,0,0,0.0,0.0
100,377,206,0,171,0,37.05771259093115,4.962039422139959,2.6923076923076925,5.335943060498221,19.885941644562333,23.92718446601942,14.29611650485437,0.25872957666137,0.07362973078917093
200,743,558,2,183,30.531498473485257,40.534632037918286,4.974120495548676,2.667563930013459,5.429625580759771,26.738896366083445,27.335125448028673,14.417562724014337,0.29836700077978806,0.09690402378340532
300,1091,908,4,179,29.1207868465074,41.533123051300585,4.97877030376214,2.6700274977085243,5.393290151137685,29.76443629697525,28.319383259911895,14.702643171806168,0.29671274829697947,0.10302377018600468
400,1437,1242,4,191,29.1207868465074,41.89145182738161,4.98900671434223,2.6680584551148225,5.357987812163938,31.204592901878915,28.65136876006441,14.690821256038648,0.2959385253431983,0.10670625707698997
500,1795,1602,4,189,29.1207868465074,41.98235591599754,4.991256723453981,2.6774373259052924,5.305469743776122,32.53036211699165,28.682896379525594,14.766541822721598,0.2986735860299328,0.11169667601353117
600,2136,1944,4,188,29.1207868465074,41.90210959499214,4.99031201304122,2.675561797752809,5.287241148964596,33.3497191011236,28.57304526748971,14.753086419753087,0.29713273266029805,0.11370453256479801
700,2485,2302,4,179,29.1207868465074,41.682127288356284,4.992706894398616,2.6788732394366197,5.243338485316847,34.12917505030181,28.340139009556907,14.66724587315378,0.2995199998872401,0.11745183388821052
800,2831,2646,4,181,29.1207868465074,41.68259702359784,4.993919473837794,2.6767926527728716,5.218347554189411,34.78099611444719,28.330309901738474,14.654950869236584,0.2995303517062599,0.11951140445697846
900,3186,2993,6,187,161.0160715241096,41.38004235327436,4.990105602224994,2.6767106089139987,5.192558139534884,35.040803515379785,28.041095890410958,14.60474440360842,0.29701025161086425,0.12030052647217036
1000,3564,3354,7,203,197.4246609527363,41.42789313911249,4.993802209530676,2.669472502805836,5.183106088523114,35.518237934904604,28.10763267740012,14.662790697674419,0.2988176568575927,0.12310204426678209
