time,node,decisions
1000,pop0,127
1000,pop1,598
1000,pop2,800
1000,pop3,343
1000,pop4,10
1000,pop5,822
1000,pop6,2
1000,pop7,25
1000,pop8,763
1000,pop9,580
1000,pop10,622
1000,pop11,32
1000,pop12,570
1000,pop13,6
1000,pop14,577
1000,pop15,664
1000,pop16,1002
1000,pop17,318
1000,pop18,245
1000,pop19,32
1000,pop20,20
1000,pop21,10
1000,pop22,28
1000,pop23,280
1000,pop24,609
1000,pop25,8
1000,pop26,15
1000,pop27,46
1000,pop28,10
1000,pop29,619
1000,pop30,0
1000,pop31,8
1000,pop32,8
1000,pop33,289
1000,pop34,111
1000,pop35,598
1000,pop36,15
1000,pop37,248
1000,pop38,271
1000,pop39,1007
1000,pop40,302
1000,pop41,998
1000,pop42,137
1000,pop43,280
1000,pop44,836
1000,pop45,45
1000,pop46,606
1000,pop47,4
1000,pop48,259
1000,pop49,6
1000,pop50,2541
1000,pop51,2287
1000,pop52,1483
1000,pop53,1244
1000,pop54,9
1000,pop55,638
1000,pop56,624
1000,pop57,2
