flow,node,dec_count,dec_time_avg,dec_time_std
1,pop9,2,0.0016484260559082031,0.0012769699096679688
1,pop51,1,0.0003387928009033203,0.0
1,pop43,2,0.00039827823638916016,1.5139579772949219e-05
1,pop42,4,0.00039589405059814453,2.6135124485760238e-05
2,pop10,3,0.0011267662048339844,0.0010749200109067656
2,pop36,3,0.00043463706970214844,0.00010252350054500824
2,pop51,1,0.00040435791015625,0.0
2,pop53,1,0.0004200935363769531,0.0
2,pop1,1,0.0004050731658935547,0.0
2,pop6,1,0.0004241466522216797,0.0
3,pop11,2,0.0015838146209716797,0.0012586116790771484
3,pop43,1,0.0003554821014404297,0.0
3,pop42,4,0.0003870725631713867,2.879860573072773e-05
4,pop14,4,0.0009665489196777344,0.000953057596353418
4,pop50,1,0.0004448890686035156,0.0
4,pop52,1,0.000400543212890625,0.0
4,pop48,1,0.0004436969757080078,0.0
4,pop49,1,0.00040411949157714844,0.0
5,pop15,2,0.001707315444946289,0.0014014244079589844
5,pop1,1,0.0003924369812011719,0.0
5,pop53,1,0.0004570484161376953,0.0
5,pop51,2,0.0004119873046875,6.67572021484375e-06
5,pop10,2,0.0004572868347167969,6.9141387939453125e-06
5,pop36,4,0.0005098581314086914,0.00010087902558345542
5,pop19,1,0.00044465065002441406,0.0
5,pop18,1,0.0004329681396484375,0.0
6,pop18,2,0.0016198158264160156,0.001308441162109375
6,pop19,1,0.0003826618194580078,0.0
6,pop51,2,0.0004050731658935547,1.1205673217773438e-05
6,pop10,2,0.00038564205169677734,1.5139579772949219e-05
6,pop36,4,0.0004763007164001465,8.765853497872738e-05
6,pop53,1,0.00039458274841308594,0.0
6,pop54,1,0.0004181861877441406,0.0
7,pop23,2,0.001566767692565918,0.0012720823287963867
7,pop24,4,0.0003905296325683594,3.257839614314334e-05
7,pop14,1,0.0003757476806640625,0.0
7,pop27,1,0.00042724609375,0.0
7,pop25,1,0.000392913818359375,0.0
8,pop26,2,0.0014824867248535156,0.0012035369873046875
8,pop50,2,0.001763463020324707,0.0014053583145141602
8,pop55,2,0.002064347267150879,0.0016666650772094727
8,pop52,2,0.001944899559020996,0.0015212297439575195
8,pop12,1,0.0038993358612060547,0.0
8,pop48,2,0.00042498111724853516,1.537799835205078e-05
9,pop30,2,0.001681685447692871,0.0013793706893920898
9,pop48,2,0.001931309700012207,0.0015715360641479492
9,pop52,2,0.0017679929733276367,0.001350998878479004
9,pop55,1,0.0031938552856445312,0.0
9,pop3,1,0.003644704818725586,0.0
9,pop53,5,0.0004281520843505859,2.1180589146586893e-05
