time,node,decisions
1000,pop0,2
1000,pop1,425
1000,pop2,179
1000,pop3,16
1000,pop4,0
1000,pop5,0
1000,pop6,180
1000,pop7,222
1000,pop8,4
1000,pop9,10
1000,pop10,46
1000,pop11,7
1000,pop12,774
1000,pop13,4
1000,pop14,131
1000,pop15,175
1000,pop16,257
1000,pop17,746
1000,pop18,147
1000,pop19,154
1000,pop20,891
1000,pop21,126
1000,pop22,169
1000,pop23,121
1000,pop24,135
1000,pop25,4
1000,pop26,11
1000,pop27,4
1000,pop28,9
1000,pop29,252
1000,pop30,780
1000,pop31,208
1000,pop32,251
1000,pop33,793
1000,pop34,10
1000,pop35,9
1000,pop36,2
1000,pop37,4
1000,pop38,37
1000,pop39,637
1000,pop40,2
1000,pop41,15
1000,pop42,654
1000,pop43,2
1000,pop44,1007
1000,pop45,667
1000,pop46,791
1000,pop47,4
1000,pop48,593
1000,pop49,194
1000,pop50,1949
1000,pop51,1170
1000,pop52,1643
1000,pop53,1031
1000,pop54,8
1000,pop55,401
1000,pop56,594
1000,pop57,170
