time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,53,0,0,53,0,0,0,2.69811320754717,0,0.0,0,0,0.0,0.0
100,1190,219,102,869,50.810510511775774,51.33490584479895,5.041970283412721,2.676470588235294,6.862621637092158,30.22436974789916,38.082191780821915,32.666666666666664,0.3127396185891978,0.1639926779369012
200,2403,929,373,1101,59.01538288246947,74.77092739076157,5.030800277673269,2.6837286724927174,6.8970629370629375,51.30461922596754,61.30893433799785,46.248654467169,0.3512804741668602,0.2593396360888774
300,3598,1709,697,1192,64.98460741331606,85.04015725072564,5.023567152501708,2.6737076153418564,6.855849732769007,61.67787659811006,71.64950263311879,52.18958455236981,0.35373558943202005,0.29414941890352997
400,4812,2526,1106,1180,68.55497148541367,89.90385226317868,5.015319931912651,2.6770573566084788,6.826850742818719,67.51517040731504,76.55384006334126,54.20110847189232,0.35608947368203986,0.3123112804095364
500,5952,3351,1430,1171,70.06535931229082,92.78121303494976,5.014408936443756,2.6735551075268815,6.812899014503829,71.89600134408602,79.45180543121457,55.69949268874963,0.35361251782706177,0.32175088266578367
600,7139,4188,1754,1197,70.38945224707075,95.68680757984609,5.011114646228726,2.6713825465751504,6.801452475462354,74.6444880235327,82.31876790830945,56.9176217765043,0.3539671775739491,0.3311075859134925
700,8319,4981,2142,1196,70.52814209859204,96.79092782936183,5.006028443106305,2.6735184517369874,6.791623495230669,76.43046039187402,83.4171853041558,57.365388476209596,0.35448038047516117,0.3366288199489017
800,9450,5802,2481,1167,71.73322437857703,97.57419453284426,5.006560226770679,2.6724867724867725,6.774053577010057,77.97544973544973,84.21475353326439,57.56997587038952,0.35248936984715096,0.33951339357092336
900,10598,6608,2803,1187,72.66047724815131,97.8393515726378,5.0066118907803645,2.673617663710134,6.759007754940647,79.03217588224193,84.48865012106538,57.818553268765136,0.35007078933493824,0.3404896851409584
1000,11779,7398,3120,1261,73.86743252889049,98.08054623144297,5.00865477070192,2.674165888445539,6.7356189385534835,79.89362424654045,84.70573127872397,57.99702622330359,0.3505401933263248,0.3434163283835536
