time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,53,0,0,53,0,0,0,2.69811320754717,0,0.0,0,0,0.0,0.0
100,1203,193,290,720,19.64461533903294,52.701080795198386,4.997900070664022,2.6799667497921864,7.135506402793946,25.475477971737323,39.43523316062176,32.94818652849741,0.2655740717515672,0.12447870625274614
200,2373,798,763,812,25.330851894012167,77.3905537491962,5.007157080921376,2.6729877791824697,7.049578291162449,40.506110408765274,64.26817042606517,51.32330827067669,0.27778643861881736,0.1749141504291356
300,3516,1479,1198,839,26.438262020560174,85.1131903786278,5.008011860448167,2.6655290102389078,7.142099774030941,46.744596131968144,71.8735632183908,56.34009465855308,0.2791693898734826,0.1916741721268578
400,4666,2165,1675,826,27.462541731127533,89.3495063548618,5.007260698522841,2.6701671667381053,7.171544390873077,50.048649807115304,76.14503464203233,58.738568129330254,0.279107314668764,0.19937748551835835
500,5839,2875,2139,825,27.792744566425032,91.52017691800695,5.005453957918018,2.670320260318548,7.164358877086495,51.749272135639664,78.28069565217392,59.65913043478261,0.279460428620274,0.20286991890619108
600,6996,3590,2592,814,28.374605139915644,92.46971151417182,5.004608613343473,2.6692395654659804,7.16641394268604,53.36806746712407,79.22284122562674,60.35543175487465,0.28068246774676575,0.20716101688375668
700,8142,4293,3036,813,28.84330148644051,93.3250058026587,5.006233059200933,2.6693687054777695,7.1566933592170185,54.33443871284697,80.09457255998136,60.83251805264384,0.2804273582635379,0.20832072917113117
800,9337,4961,3501,875,29.316307010744467,93.54342811183005,5.00371290630187,2.6670236692727856,7.170456615246662,54.81171682553283,80.32191090505947,60.98971981455352,0.28070250644561123,0.20868235450558373
900,10536,5670,3982,884,29.494329822551,94.11847249463622,5.004560092099783,2.667710706150342,7.160923475751424,55.58143507972665,80.89753086419753,61.334391534391536,0.2825010996892795,0.21133506377642697
1000,11695,6432,4446,817,29.661595524821184,94.44964071057096,5.00343760275751,2.66746472851646,7.154348678193458,56.18503634031637,81.21797263681592,61.57851368159204,0.2830391454114503,0.21221109966652793
