time,node,decisions
1000,pop0,238
1000,pop1,1940
1000,pop2,844
1000,pop3,90
1000,pop4,215
1000,pop5,1002
1000,pop6,13
1000,pop7,8
1000,pop8,1097
1000,pop9,261
1000,pop10,1230
1000,pop11,3
1000,pop12,202
1000,pop13,0
1000,pop14,334
1000,pop15,360
1000,pop16,150
1000,pop17,0
1000,pop18,843
1000,pop19,631
1000,pop20,415
1000,pop21,0
1000,pop22,0
1000,pop23,6
1000,pop24,884
1000,pop25,0
1000,pop26,0
1000,pop27,367
1000,pop28,236
1000,pop29,222
1000,pop30,403
1000,pop31,0
1000,pop32,170
1000,pop33,1375
1000,pop34,314
1000,pop35,0
1000,pop36,813
1000,pop37,514
1000,pop38,223
1000,pop39,1070
1000,pop40,157
1000,pop41,154
1000,pop42,222
1000,pop43,4
1000,pop44,735
1000,pop45,148
1000,pop46,441
1000,pop47,179
1000,pop48,2516
1000,pop49,169
1000,pop50,1057
1000,pop51,1963
1000,pop52,1664
1000,pop53,1554
1000,pop54,97
1000,pop55,552
1000,pop56,569
1000,pop57,411
