time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,27,0,0,27,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,621,382,0,239,0,33.22353988737295,4.967166813052237,2.676328502415459,4.762435677530017,17.884057971014492,20.06282722513089,17.036649214659686,0.4141419128772858,0.12634525231610544
200,1242,976,4,262,32.476673544553826,37.88130343936272,4.987809328998042,2.681159420289855,4.910116086235489,23.838969404186795,24.5952868852459,17.201844262295083,0.4659220171996342,0.16671344521443884
300,1855,1597,4,254,32.476673544553826,40.78383071007773,4.997048007261911,2.6900269541778976,4.929702280195161,26.689487870619946,27.374452097683157,17.358797745773327,0.47719692230311395,0.1852352161572157
400,2459,2152,15,292,21.6241142721291,42.22844201403614,5.007212015410156,2.6913379422529484,4.929887965305385,27.736884912566083,28.76115241635688,17.421003717472118,0.4844508117851004,0.1903620183893807
500,3051,2764,27,260,23.085181886653913,42.91048738986518,5.013864262369472,2.695181907571288,4.953231050019962,28.46443788921665,29.43668596237337,17.409551374819102,0.4851181361613204,0.19164941136691027
600,3660,3347,28,285,22.4162043680794,43.40664688862486,5.013227409005106,2.691256830601093,4.948281475280219,29.069125683060108,29.929787869734092,17.491783686883778,0.4883192374828756,0.1950690916894234
700,4234,3963,30,241,24.80580554829532,43.523285586734,5.0133104381000395,2.6863486065186586,4.947006083893692,29.19130845536136,30.06888720666162,17.42997728993187,0.4858787436946241,0.19228578542731584
800,4833,4548,37,248,25.45924068316273,43.09469028650137,5.01130435691072,2.6794951375956964,4.963184961872672,28.95447961928409,29.671943711521546,17.457563764291997,0.48185254956043133,0.18920852939097837
900,5409,5134,45,230,26.707776088328885,43.023321008001524,5.010632768108328,2.6773895359585875,4.968093508134576,29.074690330929933,29.625243474873393,17.42910011686794,0.4816540743523355,0.1887238272392241
1000,6028,5707,47,274,26.240077797622863,42.99840073330786,5.010566805060079,2.6775049767750496,4.97477436437662,28.98623092236231,29.59628526371123,17.463991589276326,0.48112991675782835,0.18805168751403575
