,flow,node,dec_count,dec_time_avg,dec_time_std
0,1,pop1,2,0.0009815692901611328,0.0008146762847900391
1,1,pop53,3,0.0001811981201171875,1.3799472931373387e-05
2,1,pop7,3,0.0010635058085123699,0.0012715433983029472
3,1,pop51,2,0.00020945072174072266,7.033348083496094e-06
4,1,pop19,2,0.0002027750015258789,8.702278137207031e-06
5,1,pop18,2,0.0002435445785522461,3.516674041748047e-05
6,1,pop41,1,0.0001995563507080078,0.0
7,2,pop3,2,0.0009515285491943359,0.0007979869842529297
8,2,pop52,1,0.00016570091247558594,0.0
9,2,pop48,1,0.00016999244689941406,0.0
10,2,pop57,3,0.00020925203959147135,4.6155740578216774e-05
11,2,pop56,1,0.0001850128173828125,0.0
12,2,pop2,1,0.00018548965454101562,0.0
13,3,pop4,2,0.0009174346923828125,0.0007684230804443359
14,3,pop51,2,0.00018167495727539062,1.4066696166992188e-05
15,3,pop22,4,0.00019222497940063477,4.0955070994643985e-05
16,3,pop50,1,0.00019407272338867188,0.0
17,3,pop35,1,0.00018095970153808594,0.0
18,4,pop5,2,0.0009696483612060547,0.0008220672607421875
19,4,pop10,1,0.0001633167266845703,0.0
20,4,pop51,3,0.00017992655436197916,1.1746938207563958e-05
21,4,pop22,2,0.0012969970703125,0.0011320114135742188
22,4,pop19,2,0.00018894672393798828,1.2516975402832031e-05
23,4,pop18,3,0.00022490819295247397,6.0819121003134624e-05
24,4,pop50,1,0.00022172927856445312,0.0
25,4,pop17,1,0.00020956993103027344,0.0
26,4,pop25,1,0.000209808349609375,0.0
27,5,pop7,5,0.0005086421966552735,0.0006285406278563298
28,5,pop53,1,0.0001971721649169922,0.0
29,5,pop51,1,0.000179290771484375,0.0
30,5,pop46,1,0.00019025802612304688,0.0
31,5,pop45,1,0.00017976760864257812,0.0
32,6,pop10,3,0.0006995201110839844,0.0007440138938732789
33,6,pop51,3,0.00017976760864257812,1.2475467159224634e-05
34,6,pop22,3,0.0009968280792236328,0.001155542337999205
35,6,pop19,2,0.0001823902130126953,3.5762786865234375e-06
36,6,pop18,2,0.00023186206817626953,4.0411949157714844e-05
