time,node,decisions
1000,pop0,631
1000,pop1,3185
1000,pop2,160
1000,pop3,248
1000,pop4,383
1000,pop5,52
1000,pop6,800
1000,pop7,60
1000,pop8,309
1000,pop9,146
1000,pop10,161
1000,pop11,122
1000,pop12,693
1000,pop13,280
1000,pop14,1214
1000,pop15,269
1000,pop16,751
1000,pop17,908
1000,pop18,11
1000,pop19,1242
1000,pop20,287
1000,pop21,808
1000,pop22,1443
1000,pop23,61
1000,pop24,62
1000,pop25,268
1000,pop26,54
1000,pop27,737
1000,pop28,197
1000,pop29,57
1000,pop30,272
1000,pop31,767
1000,pop32,897
1000,pop33,826
1000,pop34,893
1000,pop35,895
1000,pop36,125
1000,pop37,1002
1000,pop38,9
1000,pop39,383
1000,pop40,260
1000,pop41,117
1000,pop42,1794
1000,pop43,1160
1000,pop44,2079
1000,pop45,1773
1000,pop46,1662
1000,pop47,123
1000,pop48,854
1000,pop49,182
1000,pop50,4548
1000,pop51,6153
1000,pop52,2646
1000,pop53,4434
1000,pop54,86
1000,pop55,1019
1000,pop56,228
1000,pop57,691
