time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,11,0,0,11,0,0,0,2.5454545454545454,0,0.0,0,0,0.0,0.0
100,264,146,0,118,0,38.99032812722697,4.982233870045763,2.6515151515151514,6.009237875288684,19.71212121212121,25.904109589041095,18.17808219178082,0.1868729333963162,0.05058667926310822
200,524,400,2,122,30.5893666761674,41.732259867337,5.009393063923456,2.66793893129771,6.25,25.66793893129771,28.4325,18.615,0.20031321701523924,0.06354858233879715
300,789,660,2,127,30.5893666761674,42.35521544345001,4.993645433990756,2.6628643852978455,6.289665211062591,27.38276299112801,29.077272727272728,18.934848484848484,0.19843594547110185,0.06583123416806025
400,1051,923,2,126,30.5893666761674,42.24160746127131,5.020180810979206,2.6622264509990483,6.316381825760733,28.835394862036157,28.905742145178763,19.14409534127844,0.19963080392831836,0.06890120400657583
500,1294,1180,2,112,30.5893666761674,42.19131175125148,5.021522708785255,2.6684698608964452,6.235549830945097,29.92967542503864,28.86694915254237,19.25593220338983,0.198652474928008,0.07035079493627783
600,1526,1403,2,121,30.5893666761674,42.30929313273393,5.01356027714635,2.6690694626474443,6.173861386138614,30.646788990825687,28.95224518888097,19.415538132573058,0.19771957835289766,0.07198109706520428
700,1764,1648,2,114,30.5893666761674,42.278679499922795,5.003841101863251,2.6740362811791383,6.108209780924984,31.29591836734694,28.921723300970875,19.37742718446602,0.19623886831537357,0.07335772136318588
800,1984,1871,2,111,30.5893666761674,42.09020515830718,5.001244843729819,2.674899193548387,6.088121866563825,31.827620967741936,28.727952966328168,19.298236237306252,0.19399777408889823,0.07368052516411383
900,2221,2095,2,124,30.5893666761674,42.04058943872813,5.008329527170041,2.674921206663665,6.042796967144061,32.29536244934714,28.656324582338904,19.29164677804296,0.19319583956212827,0.07502526471629528
1000,2464,2328,2,134,30.5893666761674,42.21666064759455,5.009891416196975,2.6757305194805197,6.001179419136076,33.04058441558441,28.820876288659793,19.26073883161512,0.19363881988675685,0.07793527271871069
