time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,4,0,0,4,0,0,0,2.75,0,0.0,0,0,0.0,0.0
100,82,46,3,33,4.391450642214395,38.04414634702317,4.986581819408594,2.707317073170732,5.704918032786885,16.975609756097562,24.282608695652176,22.67391304347826,0.010441881708152516,0.06172642155743318
200,165,127,7,31,5.652971971356826,38.11763240750107,4.941183510790109,2.618181818181818,5.63875968992248,22.042424242424243,25.03937007874016,22.062992125984252,0.010854311596016197,0.07530070233388395
300,257,202,14,41,11.057055103517838,40.62535011872109,4.975589614698553,2.6381322957198443,5.754716981132075,23.735408560311285,27.504950495049506,22.747524752475247,0.011356123392188512,0.08598390491260526
400,342,285,23,34,8.24583676294648,41.79481953887215,5.003594743634627,2.6637426900584797,5.739960500329164,25.494152046783626,28.51578947368421,22.82456140350877,0.012058873002523153,0.09130324268759961
500,430,363,27,40,10.492979381393116,42.553440639597554,5.016927610068099,2.6511627906976742,5.750898818695429,26.03953488372093,29.264462809917354,23.024793388429753,0.012252885364299382,0.09533503268899485
600,528,448,36,44,11.788236110096083,42.38548723302029,5.015752707872204,2.6553030303030303,5.760995850622407,26.295454545454547,29.091517857142858,22.84375,0.01269640694099019,0.0978471271535307
700,603,531,40,32,10.609412499086474,42.37668026038678,5.004306732809862,2.6616915422885574,5.775380261761585,27.076285240464344,29.08286252354049,22.98870056497175,0.012622626265118253,0.09772499727600002
800,690,610,45,35,9.430588888076866,42.693566818825964,5.007183140276735,2.6739130434782608,5.806043786617329,27.28840579710145,29.352459016393443,22.785245901639342,0.0128063850592623,0.09816661472940587
900,772,688,48,36,9.13216852604719,42.715751293974606,4.998896804807232,2.6593264248704664,5.8092068774265115,27.134715025906736,29.425872093023255,22.745639534883722,0.012655928635765984,0.0967641406283853
1000,855,768,52,35,8.42969402404356,42.654580559163854,5.0003795031437015,2.665497076023392,5.811213098486728,27.39766081871345,29.3515625,22.7734375,0.0126902690831115,0.09698247039970309
