time,node,decisions
1000,pop0,18
1000,pop1,55
1000,pop2,43
1000,pop3,211
1000,pop4,21
1000,pop5,587
1000,pop6,0
1000,pop7,0
1000,pop8,320
1000,pop9,168
1000,pop10,445
1000,pop11,34
1000,pop12,288
1000,pop13,0
1000,pop14,435
1000,pop15,0
1000,pop16,147
1000,pop17,48
1000,pop18,64
1000,pop19,12
1000,pop20,0
1000,pop21,12
1000,pop22,144
1000,pop23,261
1000,pop24,278
1000,pop25,13
1000,pop26,0
1000,pop27,195
1000,pop28,27
1000,pop29,15
1000,pop30,0
1000,pop31,0
1000,pop32,3
1000,pop33,50
1000,pop34,157
1000,pop35,53
1000,pop36,16
1000,pop37,48
1000,pop38,55
1000,pop39,98
1000,pop40,59
1000,pop41,87
1000,pop42,27
1000,pop43,61
1000,pop44,159
1000,pop45,1
1000,pop46,1
1000,pop47,2
1000,pop48,49
1000,pop49,1
1000,pop50,526
1000,pop51,793
1000,pop52,576
1000,pop53,198
1000,pop54,0
1000,pop55,4
1000,pop56,143
1000,pop57,0
