time,node,decisions
1000,pop0,189
1000,pop1,424
1000,pop2,146
1000,pop3,448
1000,pop4,49
1000,pop5,871
1000,pop6,35
1000,pop7,36
1000,pop8,882
1000,pop9,785
1000,pop10,323
1000,pop11,56
1000,pop12,847
1000,pop13,0
1000,pop14,384
1000,pop15,786
1000,pop16,940
1000,pop17,157
1000,pop18,240
1000,pop19,147
1000,pop20,58
1000,pop21,113
1000,pop22,135
1000,pop23,291
1000,pop24,933
1000,pop25,47
1000,pop26,0
1000,pop27,168
1000,pop28,3
1000,pop29,736
1000,pop30,10
1000,pop31,10
1000,pop32,28
1000,pop33,148
1000,pop34,305
1000,pop35,303
1000,pop36,31
1000,pop37,116
1000,pop38,186
1000,pop39,1050
1000,pop40,224
1000,pop41,916
1000,pop42,206
1000,pop43,334
1000,pop44,510
1000,pop45,88
1000,pop46,864
1000,pop47,107
1000,pop48,156
1000,pop49,5
1000,pop50,1354
1000,pop51,1481
1000,pop52,1122
1000,pop53,932
1000,pop54,11
1000,pop55,873
1000,pop56,218
1000,pop57,5
