time,node,decisions
1000,pop0,71
1000,pop1,1119
1000,pop2,0
1000,pop3,332
1000,pop4,384
1000,pop5,57
1000,pop6,260
1000,pop7,174
1000,pop8,574
1000,pop9,434
1000,pop10,77
1000,pop11,112
1000,pop12,61
1000,pop13,865
1000,pop14,326
1000,pop15,658
1000,pop16,595
1000,pop17,1949
1000,pop18,1283
1000,pop19,1139
1000,pop20,1213
1000,pop21,646
1000,pop22,1054
1000,pop23,391
1000,pop24,69
1000,pop25,392
1000,pop26,60
1000,pop27,84
1000,pop28,147
1000,pop29,1115
1000,pop30,336
1000,pop31,1060
1000,pop32,294
1000,pop33,846
1000,pop34,157
1000,pop35,192
1000,pop36,565
1000,pop37,53
1000,pop38,915
1000,pop39,305
1000,pop40,276
1000,pop41,249
1000,pop42,703
1000,pop43,971
1000,pop44,879
1000,pop45,367
1000,pop46,101
1000,pop47,185
1000,pop48,1250
1000,pop49,56
1000,pop50,4059
1000,pop51,5943
1000,pop52,2516
1000,pop53,3264
1000,pop54,379
1000,pop55,1243
1000,pop56,412
1000,pop57,45
