time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,50,0,0,50,0,0,0,2.74,0,0.0,0,0,0.0,0.0
100,1146,306,62,778,44.016709221917374,49.923784293682175,4.990114761655854,2.6588132635253054,5.3624161073825505,29.282722513089006,36.72222222222222,28.61111111111111,0.3181356628982528,0.1634419969881822
200,2291,1130,247,914,55.95279071970124,65.48743025351469,4.991515141992591,2.6586643387167177,5.410774410774411,46.2950676560454,52.2212389380531,35.68849557522124,0.34636765736515807,0.2306787476473507
300,3395,2059,453,883,58.64223394987526,72.1919945097266,5.002830178392332,2.661561119293078,5.400391668150258,53.60942562592047,58.919378338999515,38.47935891209325,0.3481315118728401,0.2511768181182531
400,4479,2926,644,909,61.73835106637044,74.83581246244684,5.0042690089644495,2.660192007144452,5.384909444131102,57.55324849296718,61.556390977443606,39.46274777853725,0.3492969791037762,0.26134210139314523
500,5641,3821,869,951,64.34604300896522,75.68627228165299,5.005209303788934,2.661230278319447,5.374799099967856,59.28381492643148,62.402250719706885,39.79141585972258,0.3532549395420873,0.2694465021915385
600,6711,4691,1075,945,66.22936601696092,76.33227774712523,5.009857186930378,2.661600357621815,5.359011627906977,61.532409476978096,63.04370070347474,40.10189725005329,0.35377696107705336,0.27569000355972995
700,7843,5612,1337,894,68.47063954662731,77.01232307950552,5.007047922725056,2.662119087084024,5.3451068322575725,62.612648221343875,63.72006414825374,40.21026372059872,0.35515826186733035,0.279315757923391
800,8949,6469,1555,925,69.52952496097221,77.55644733044856,5.006854805346314,2.6646552687451113,5.345773668583456,63.57581852720974,64.27670428196012,40.52403771834905,0.35441573511746916,0.28185721357642785
900,10096,7390,1741,965,68.93705969117929,77.75555406566431,5.005960604183982,2.6642234548335977,5.3336875839285565,64.12628763866879,64.46684709066305,40.615832205683354,0.35549444055207235,0.2840478370798579
1000,11246,8271,2008,967,70.79671445402295,77.73240222002049,5.006604671285307,2.6660145829628314,5.325027733987271,64.87764538502579,64.4362229476484,40.6502236730746,0.3568369875587756,0.28747229434158517
