time,node,decisions
1000,pop0,482
1000,pop1,604
1000,pop2,744
1000,pop3,710
1000,pop4,2356
1000,pop5,239
1000,pop6,286
1000,pop7,2485
1000,pop8,0
1000,pop9,264
1000,pop10,701
1000,pop11,441
1000,pop12,290
1000,pop13,302
1000,pop14,1048
1000,pop15,749
1000,pop16,364
1000,pop17,2267
1000,pop18,11
1000,pop19,2
1000,pop20,260
1000,pop21,564
1000,pop22,646
1000,pop23,611
1000,pop24,684
1000,pop25,1403
1000,pop26,295
1000,pop27,869
1000,pop28,0
1000,pop29,456
1000,pop30,211
1000,pop31,260
1000,pop32,2361
1000,pop33,1207
1000,pop34,605
1000,pop35,273
1000,pop36,657
1000,pop37,211
1000,pop38,8
1000,pop39,8
1000,pop40,157
1000,pop41,612
1000,pop42,5
1000,pop43,153
1000,pop44,2506
1000,pop45,1011
1000,pop46,638
1000,pop47,478
1000,pop48,837
1000,pop49,0
1000,pop50,3090
1000,pop51,3284
1000,pop52,2904
1000,pop53,2317
1000,pop54,257
1000,pop55,779
1000,pop56,814
1000,pop57,239
