time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,6,0,0,6,0,0,0,2.6666666666666665,0,0.0,0,0,0.0,0.0
100,138,56,41,41,11.123095809858933,36.359295216661785,4.982355155948065,2.6594202898550723,6.820224719101123,13.195652173913043,23.696428571428573,19.625,0.07956806350188132,0.017553047093792393
200,274,156,74,44,11.502609664340653,37.4806103338126,5.02853006349589,2.656934306569343,7.064220183486238,16.861313868613138,24.333333333333332,20.03205128205128,0.08375843702649373,0.018928172398487805
300,406,269,91,46,11.155957278761141,38.270106305721164,5.019170586842333,2.6773399014778323,7.061624649859944,18.62807881773399,24.88475836431227,20.234200743494423,0.08363806132198208,0.019043400214250477
400,540,370,122,48,11.506397810293253,38.063043003528584,5.004829441843107,2.6666666666666665,6.982384823848238,19.085185185185185,24.708108108108107,20.0972972972973,0.08599684387861628,0.01970571300620556
500,666,472,148,46,11.503349166472452,38.512517752681646,5.003722193132252,2.674174174174174,7.017167381974249,19.63963963963964,25.184322033898304,20.139830508474578,0.08726171312378547,0.02018949984467225
600,809,580,177,52,11.867184119852247,38.50964770029928,5.00474237544755,2.673671199011125,7.009623797025371,19.80716934487021,25.208620689655174,20.217241379310344,0.08964545309387366,0.020875849572697003
700,956,701,206,49,11.880900415641609,38.972631629232495,5.015377201939063,2.674686192468619,7.059690758719885,20.536610878661087,25.62482168330956,20.37089871611983,0.09187598275572575,0.022104436592069027
800,1082,806,228,48,11.780419060144697,39.12262529007984,5.018078451918436,2.6719038817005547,7.0317262830482115,20.893715341959336,25.80272952853598,20.38833746898263,0.09275700106794323,0.022621324007011525
900,1206,897,257,52,12.133967015385613,39.22183037003673,5.018840078386112,2.6774461028192373,7.041352333053926,20.896351575456052,25.914158305462653,20.42809364548495,0.09239350912779257,0.022525824927156445
1000,1334,1006,282,46,12.265251299388176,39.35782248664734,5.015729391378728,2.676911544227886,7.093256455251943,21.21064467766117,26.069582504970178,20.645129224652088,0.09161562804085528,0.022567440491279057
