time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,31,0,0,31,0,0,0,2.838709677419355,0,0.0,0,0,0.0,0.0
100,688,269,19,400,33.04341655854347,44.30976877895043,4.969197207358599,2.6482558139534884,5.917812814491781,25.640988372093023,31.12267657992565,19.513011152416357,0.49019053667831086,0.18352354606278895
200,1365,842,78,445,39.27414893730537,52.4244137609116,4.986645476095089,2.651282051282051,5.826382592928377,37.664468864468866,39.30878859857482,20.828978622327792,0.5653450450383203,0.2557330882086131
