time,node,decisions
1000,pop0,155
1000,pop1,1146
1000,pop2,1010
1000,pop3,310
1000,pop4,7
1000,pop5,880
1000,pop6,318
1000,pop7,368
1000,pop8,408
1000,pop9,592
1000,pop10,693
1000,pop11,1419
1000,pop12,215
1000,pop13,0
1000,pop14,370
1000,pop15,723
1000,pop16,1042
1000,pop17,705
1000,pop18,744
1000,pop19,442
1000,pop20,58
1000,pop21,75
1000,pop22,1040
1000,pop23,412
1000,pop24,677
1000,pop25,3
1000,pop26,0
1000,pop27,41
1000,pop28,62
1000,pop29,714
1000,pop30,132
1000,pop31,48
1000,pop32,94
1000,pop33,289
1000,pop34,36
1000,pop35,213
1000,pop36,804
1000,pop37,166
1000,pop38,566
1000,pop39,1258
1000,pop40,758
1000,pop41,599
1000,pop42,387
1000,pop43,915
1000,pop44,1667
1000,pop45,739
1000,pop46,199
1000,pop47,0
1000,pop48,442
1000,pop49,16
1000,pop50,2451
1000,pop51,3098
1000,pop52,1425
1000,pop53,1794
1000,pop54,501
1000,pop55,998
1000,pop56,1510
1000,pop57,0
