time,node,decisions
1000,pop0,1308
1000,pop1,771
1000,pop2,672
1000,pop3,1723
1000,pop4,597
1000,pop5,255
1000,pop6,250
1000,pop7,1000
1000,pop8,654
1000,pop9,450
1000,pop10,596
1000,pop11,677
1000,pop12,423
1000,pop13,486
1000,pop14,262
1000,pop15,264
1000,pop16,819
1000,pop17,843
1000,pop18,153
1000,pop19,929
1000,pop20,110
1000,pop21,172
1000,pop22,78
1000,pop23,900
1000,pop24,104
1000,pop25,51
1000,pop26,202
1000,pop27,891
1000,pop28,174
1000,pop29,186
1000,pop30,91
1000,pop31,347
1000,pop32,703
1000,pop33,332
1000,pop34,984
1000,pop35,1399
1000,pop36,445
1000,pop37,706
1000,pop38,274
1000,pop39,358
1000,pop40,608
1000,pop41,500
1000,pop42,177
1000,pop43,866
1000,pop44,1515
1000,pop45,798
1000,pop46,1046
1000,pop47,1034
1000,pop48,1245
1000,pop49,174
1000,pop50,4850
1000,pop51,8722
1000,pop52,5267
1000,pop53,4157
1000,pop54,439
1000,pop55,1238
1000,pop56,1074
1000,pop57,305
