time,node,decisions
1000,pop0,899
1000,pop1,1168
1000,pop2,941
1000,pop3,1217
1000,pop4,715
1000,pop5,302
1000,pop6,444
1000,pop7,1035
1000,pop8,6
1000,pop9,285
1000,pop10,1189
1000,pop11,374
1000,pop12,372
1000,pop13,234
1000,pop14,1391
1000,pop15,655
1000,pop16,700
1000,pop17,961
1000,pop18,170
1000,pop19,92
1000,pop20,318
1000,pop21,826
1000,pop22,560
1000,pop23,924
1000,pop24,412
1000,pop25,831
1000,pop26,431
1000,pop27,1095
1000,pop28,580
1000,pop29,464
1000,pop30,942
1000,pop31,638
1000,pop32,907
1000,pop33,1259
1000,pop34,673
1000,pop35,794
1000,pop36,1348
1000,pop37,604
1000,pop38,357
1000,pop39,570
1000,pop40,467
1000,pop41,905
1000,pop42,387
1000,pop43,709
1000,pop44,1259
1000,pop45,1201
1000,pop46,1146
1000,pop47,570
1000,pop48,1674
1000,pop49,385
1000,pop50,3444
1000,pop51,3669
1000,pop52,3767
1000,pop53,3125
1000,pop54,190
1000,pop55,923
1000,pop56,1760
1000,pop57,502
