flow,node,dec_count,dec_time_avg,dec_time_std
1,pop0,5,0.0010921478271484375,0.0013333781382907067
1,pop3,1,0.0004725456237792969,0.0
1,pop52,1,0.0004513263702392578,0.0
2,pop1,4,0.0011658668518066406,0.0012530077593656006
2,pop53,1,0.00043892860412597656,0.0
2,pop3,1,0.0004429817199707031,0.0
2,pop0,1,0.00047588348388671875,0.0
3,pop2,5,0.0010555267333984375,0.0012870449650043822
3,pop56,1,0.00047326087951660156,0.0
3,pop52,1,0.00047326087951660156,0.0
3,pop12,1,0.0005474090576171875,0.0
4,pop3,5,0.0010642051696777345,0.0011579827326552738
4,pop52,1,0.000461578369140625,0.0
4,pop50,1,0.00046706199645996094,0.0
4,pop17,1,0.00048422813415527344,0.0
4,pop25,1,0.0004961490631103516,0.0
5,pop4,5,0.0010628700256347656,0.0011979746484283773
5,pop51,1,0.00046706199645996094,0.0
5,pop46,1,0.00045943260192871094,0.0
5,pop20,1,0.00046062469482421875,0.0
6,pop10,4,0.0012186765670776367,0.0013650338121995848
6,pop36,1,0.0004360675811767578,0.0
6,pop51,1,0.0004673004150390625,0.0
6,pop52,1,0.0004696846008300781,0.0
6,pop53,1,0.00044846534729003906,0.0
6,pop7,1,0.0004889965057373047,0.0
7,pop14,4,0.0011894702911376953,0.0012375004327085319
7,pop50,1,0.0004980564117431641,0.0
7,pop52,1,0.0004458427429199219,0.0
7,pop51,1,0.0004820823669433594,0.0
7,pop46,1,0.0004634857177734375,0.0
7,pop20,1,0.00046324729919433594,0.0
8,pop15,4,0.0012616515159606934,0.001401712903835787
8,pop1,1,0.00044083595275878906,0.0
8,pop53,1,0.0004591941833496094,0.0
8,pop3,1,0.0004684925079345703,0.0
8,pop0,1,0.00047707557678222656,0.0
9,pop16,4,0.0011729598045349121,0.0013060088866819835
9,pop50,1,0.0004780292510986328,0.0
9,pop52,1,0.0004565715789794922,0.0
10,pop23,5,0.0010776042938232422,0.0012412050381268153
10,pop24,1,0.0004723072052001953,0.0
10,pop14,1,0.0005590915679931641,0.0
10,pop27,1,0.0005004405975341797,0.0
10,pop44,1,0.0005142688751220703,0.0
10,pop45,1,0.0005009174346923828,0.0
11,pop25,5,0.001085948944091797,0.0012603464535166126
11,pop17,1,0.0004932880401611328,0.0
11,pop31,1,0.0005044937133789062,0.0
12,pop27,4,0.0011823773384094238,0.0013711679912156696
12,pop14,1,0.00046753883361816406,0.0
13,pop32,5,0.001104736328125,0.0012903713201135565
13,pop33,1,0.0004558563232421875,0.0
