time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,2.5,0,0.0,0,0,0.0,0.0
100,244,152,0,92,0,34.099243851246236,4.982490951704019,2.680327868852459,4.712603062426384,16.397540983606557,20.92105263157895,16.42105263157895,0.16724137931034166,0.03897733269094008
200,478,381,0,97,0,36.36375322160856,5.009946691870221,2.6527196652719667,4.748162665360118,20.274058577405857,23.120734908136484,17.748031496062993,0.18015244682583414,0.04607212921535625
300,702,612,0,90,0,36.3159422312772,4.994000989642536,2.6766381766381766,4.813264649066324,21.296296296296298,23.001633986928105,17.565359477124183,0.18073411924175276,0.04567219814750149
400,910,828,0,82,0,36.64766447879163,4.998311912007676,2.6769230769230767,4.790129372304744,21.97142857142857,23.32729468599034,17.707729468599034,0.18257829092173594,0.046908831138741815
500,1124,1039,0,85,0,36.5450069341108,4.9894678729608515,2.6788256227758005,4.8234157650695515,22.21174377224199,23.19634263715111,17.682386910490855,0.17915614222189782,0.04618201208673997
600,1348,1265,0,83,0,36.656285331807545,4.994952199612012,2.6706231454005933,4.86840832123851,22.39540059347181,23.324901185770752,17.968379446640316,0.1773148641726281,0.045687856622175865
700,1577,1488,0,89,0,36.67740433718986,4.997019424182322,2.6715282181357005,4.8646986469864695,22.571337983513,23.353494623655912,17.870295698924732,0.1798479045533925,0.046656230040872534
800,1809,1720,0,89,0,36.81288122084346,4.998080751815468,2.6804864566058595,4.845410628019324,22.732448866777226,23.434302325581395,17.871511627906976,0.1820296106096204,0.04725807764407299
900,2019,1938,0,81,0,36.849016848600655,5.005996838810696,2.6800396235760275,4.836388394259977,22.86924219910847,23.43859649122807,17.828173374613,0.18139621916140772,0.047109403218573
1000,2226,2137,0,89,0,36.908844751983786,5.009685626570069,2.679694519317161,4.848899012908125,22.950584007187782,23.4927468413664,17.90828263921385,0.17934655064337746,0.04682989390949839
