time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,39,0,0,39,0,0,0,2.769230769230769,0,0.0,0,0,0.0,0.0
100,899,278,0,621,0,52.58685493974725,4.969515866737573,2.668520578420467,4.975026757046022,31.023359288097886,39.24820143884892,37.92086330935252,0.22271203935329453,0.1362831461061168
200,1740,1044,11,685,70.27444482315381,67.18447318587273,4.985064392137693,2.664367816091954,5.109786420146637,46.061494252873565,53.985632183908045,47.78352490421456,0.23019171363336988,0.17261600679656694
300,2583,1851,51,681,79.75029619359995,71.96321435659917,5.004289172856323,2.669763840495548,5.194316378202706,53.21409214092141,58.67152890329552,50.19286871961102,0.2358808531497612,0.1889320255626398
400,3434,2691,80,663,83.8594647528262,74.35453597863977,5.005524768897596,2.666569598136284,5.21382863340564,55.99475829935935,61.034188034188034,50.5916016350799,0.23692986897242832,0.19326624762575523
500,4321,3512,105,704,80.86202770515484,74.81166666173752,4.999554199376377,2.6623466790094885,5.211196089585572,57.241147882434625,61.50996583143508,50.80666287015946,0.23948295462927568,0.19786719822393736
600,5213,4329,142,742,84.80792661837883,75.33851731735537,5.003357122016552,2.6616151927872624,5.229168439143086,58.951275657011315,62.056826056826054,51.00831600831601,0.24431253677687947,0.20433264291532832
700,6081,5183,181,717,86.98989108628945,76.46632764467988,5.00165624079456,2.6572932083538894,5.241098546963453,60.44285479361947,63.173451668917615,51.235577850665635,0.24376097873989355,0.2086226788442796
800,6937,5992,218,727,86.33913844412251,77.14340495031377,4.999280327635022,2.6561914372207007,5.25580194709411,61.63615395704195,63.87783711615487,51.54956608811749,0.24261951444426375,0.21107407557104055
900,7785,6844,245,696,87.04620524034311,77.59588183463119,5.0008538860213365,2.655362877328195,5.2591743615249875,62.4791265253693,64.33138515488018,51.47954412624196,0.24323756507466807,0.21297090479583033
1000,8634,7665,274,695,86.94783360117735,78.09202125082521,5.0014847049979245,2.6569376882094047,5.258397882902895,63.058142228399355,64.8255707762557,51.557599478147424,0.2428225626235408,0.21386302045256292
