time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,45,0,0,45,0,0,0,2.533333333333333,0,0.0,0,0,0.0,0.0
100,1050,379,1,670,12.0,47.12004817348082,5.01612648387529,2.6609523809523807,4.320765832106038,27.940952380952382,34.04221635883905,31.83641160949868,0.27859516044078286,0.14693814059777868
200,2072,1308,30,734,41.51627038727638,59.65048475446735,4.989418031921888,2.658301158301158,4.505797638587389,41.071911196911195,46.383792048929664,39.015290519877674,0.28986079214573607,0.19380282841068897
300,3081,2261,69,751,51.08150466708087,65.5008873316844,4.995756119020116,2.6640701071080817,4.538960037031322,47.73937033430704,52.245908889871735,41.27996461742592,0.29629203691803635,0.21571568837031113
400,4076,3263,99,714,53.018200187489995,67.86245531692222,4.996910259094219,2.662414131501472,4.559727566228827,50.58881256133464,54.563591786699355,41.80661967514557,0.29719845613755425,0.2217701706172204
500,5049,4185,148,716,56.458906319714266,68.72564388650062,4.996309558818787,2.664091899386017,4.559671989641778,52.31115072291543,55.42915173237754,41.97467144563919,0.2968155620477957,0.2246230101490812
600,5987,5132,173,682,57.53017943308123,69.81594690923178,4.992645179869895,2.6602639051277768,4.554668365541162,53.73626190078503,56.5450116913484,42.485190958690566,0.2937659414224781,0.22496860359473503
700,6980,6062,199,719,59.21238134109077,70.22444200066727,4.995952501227559,2.660171919770774,4.552323407745095,54.07808022922636,56.9371494556252,42.71313097987463,0.2934357299888888,0.22528876404553677
800,7957,7042,228,687,58.22437139656099,70.22943096886715,4.998729483161758,2.6600477566922205,4.553376906318083,54.633655900465,56.939221811985234,42.7490769667708,0.2940578211972116,0.22592564461257938
900,8950,7994,246,710,57.96177955606864,70.27168632475721,4.998247163326127,2.65877094972067,4.559623829107754,54.87698324022347,56.979484613460095,42.76632474355767,0.2938621626479518,0.2261999474907026
1000,9985,8925,300,760,58.702317725098034,70.4699486460442,4.996356257990624,2.65828743114672,4.561571486700824,55.01342013019529,57.18924369747899,42.77422969187675,0.2942548016445547,0.2272492922482363
