time,node,decisions
1000,pop0,268
1000,pop1,612
1000,pop2,2276
1000,pop3,2697
1000,pop4,15
1000,pop5,14
1000,pop6,14
1000,pop7,18
1000,pop8,29
1000,pop9,19
1000,pop10,552
1000,pop11,1766
1000,pop12,249
1000,pop13,1005
1000,pop14,257
1000,pop15,2431
1000,pop16,763
1000,pop17,3476
1000,pop18,814
1000,pop19,51
1000,pop20,6530
1000,pop21,451
1000,pop22,541
1000,pop23,500
1000,pop24,941
1000,pop25,899
1000,pop26,871
1000,pop27,1184
1000,pop28,732
1000,pop29,1289
1000,pop30,582
1000,pop31,830
1000,pop32,1219
1000,pop33,3592
1000,pop34,1204
1000,pop35,1572
1000,pop36,585
1000,pop37,4
1000,pop38,20
1000,pop39,808
1000,pop40,152
1000,pop41,1395
1000,pop42,521
1000,pop43,330
1000,pop44,464
1000,pop45,632
1000,pop46,278
1000,pop47,351
1000,pop48,421
1000,pop49,829
1000,pop50,513
1000,pop51,2975
1000,pop52,8
1000,pop53,615
1000,pop54,455
1000,pop55,649
1000,pop56,147
1000,pop57,272
1000,pop58,549
1000,pop59,55
1000,pop60,5
1000,pop61,4675
1000,pop62,2442
1000,pop63,0
1000,pop64,569
1000,pop65,291
1000,pop66,213
1000,pop67,678
1000,pop68,236
1000,pop69,29
1000,pop70,2201
1000,pop71,1353
1000,pop72,1276
1000,pop73,1108
1000,pop74,0
1000,pop75,276
1000,pop76,2
1000,pop77,680
1000,pop78,4589
1000,pop79,867
1000,pop80,273
1000,pop81,3949
1000,pop82,2767
1000,pop83,507
1000,pop84,569
1000,pop85,2692
1000,pop86,1195
1000,pop87,2173
1000,pop88,948
1000,pop89,827
1000,pop90,466
1000,pop91,1291
1000,pop92,966
1000,pop93,4858
1000,pop94,3938
1000,pop95,1630
1000,pop96,804
1000,pop97,1612
1000,pop98,337
1000,pop99,706
1000,pop100,2283
1000,pop101,663
1000,pop102,352
1000,pop103,1443
1000,pop104,3
1000,pop105,311
1000,pop106,944
1000,pop107,488
1000,pop108,643
1000,pop109,772
1000,pop110,1233
1000,pop111,27
1000,pop112,439
1000,pop113,971
1000,pop114,185
1000,pop115,152
1000,pop116,1787
1000,pop117,567
1000,pop118,1417
1000,pop119,1193
1000,pop120,2266
1000,pop121,1187
1000,pop122,0
1000,pop123,2963
1000,pop124,4404
1000,pop125,6023
1000,pop126,686
1000,pop127,845
1000,pop128,2240
1000,pop129,4620
1000,pop130,5408
1000,pop131,8472
1000,pop132,2940
1000,pop133,789
1000,pop134,256
1000,pop135,832
1000,pop136,232
1000,pop137,66
1000,pop138,279
1000,pop139,8
1000,pop140,3424
1000,pop141,3265
1000,pop142,1014
1000,pop143,0
1000,pop144,3971
1000,pop145,380
1000,pop146,382
1000,pop147,400
1000,pop148,736
