time,node,decisions
1000,pop0,923
1000,pop1,913
1000,pop2,582
1000,pop3,1247
1000,pop4,575
1000,pop5,15
1000,pop6,34
1000,pop7,548
1000,pop8,47
1000,pop9,472
1000,pop10,962
1000,pop11,37
1000,pop12,502
1000,pop13,48
1000,pop14,1543
1000,pop15,652
1000,pop16,892
1000,pop17,761
1000,pop18,10
1000,pop19,97
1000,pop20,425
1000,pop21,514
1000,pop22,486
1000,pop23,752
1000,pop24,160
1000,pop25,1024
1000,pop26,525
1000,pop27,1183
1000,pop28,62
1000,pop29,472
1000,pop30,451
1000,pop31,358
1000,pop32,981
1000,pop33,1339
1000,pop34,328
1000,pop35,426
1000,pop36,1323
1000,pop37,643
1000,pop38,36
1000,pop39,82
1000,pop40,40
1000,pop41,659
1000,pop42,230
1000,pop43,275
1000,pop44,1016
1000,pop45,1183
1000,pop46,1204
1000,pop47,45
1000,pop48,610
1000,pop49,23
1000,pop50,3486
1000,pop51,3684
1000,pop52,4497
1000,pop53,2043
1000,pop54,57
1000,pop55,754
1000,pop56,1331
1000,pop57,21
