time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,28,0,0,28,0,0,0,2.75,0,0.0,0,0,0.0,0.0
100,650,223,232,195,19.224744944657324,30.8670355909905,4.956570936452522,2.687692307692308,5.770395290159798,10.555384615384616,17.8609865470852,14.27354260089686,0.10232082637095516,0.28294563437811243
200,1280,555,545,180,20.35041020015044,34.173010973539625,4.973085997191412,2.690625,5.8412866737363025,12.91015625,21.045045045045047,16.032432432432433,0.1026936755837329,0.30770079018107643
300,1913,896,828,189,20.244910556050968,34.96772875295073,4.9806606526568,2.6842655514898066,5.876211453744493,13.945635128071093,21.732142857142858,16.813616071428573,0.10116291158017676,0.3130216185983197
400,2540,1241,1104,195,20.21284753332025,35.421542386920656,4.980091986138413,2.680708661417323,5.908828250401284,14.492913385826771,22.135374697824336,17.0,0.1003044569781717,0.31581305984292146
500,3182,1597,1392,193,20.232753957817703,35.56674008368291,4.987938354098901,2.679446888749214,5.923038102447641,14.753614079195474,22.29430181590482,17.174702567313712,0.10081362189347572,0.31760948075225887
600,3829,1924,1703,202,20.355450012473554,35.748467700129076,4.986821030183175,2.6795507965526246,5.916658017644006,14.888221467746147,22.435031185031185,17.18866943866944,0.1010504924528881,0.318016606249486
700,4479,2276,2017,186,20.44147225484917,35.950147823027464,4.992132700984035,2.6780531368609064,5.907615807380267,15.119223040857333,22.644551845342708,17.349736379613358,0.10103959048289883,0.3205942860092493
800,5092,2621,2289,182,20.523365815154563,35.895038069299204,4.993128219091449,2.673409269442262,5.908786356022537,15.24076983503535,22.61503243037009,17.300648607401754,0.10089223495228787,0.3203844763954106
900,5714,2942,2593,179,20.556796725279725,36.06021525880139,4.994387369340622,2.6781589079453973,5.91519913302628,15.283864193209661,22.763426240652617,17.425220938137322,0.10062325756159941,0.32065175632598775
