time,node,decisions
1000,pop0,272
1000,pop1,506
1000,pop2,977
1000,pop3,616
1000,pop4,80
1000,pop5,1047
1000,pop6,50
1000,pop7,52
1000,pop8,902
1000,pop9,787
1000,pop10,425
1000,pop11,117
1000,pop12,791
1000,pop13,0
1000,pop14,463
1000,pop15,840
1000,pop16,1011
1000,pop17,257
1000,pop18,317
1000,pop19,225
1000,pop20,107
1000,pop21,137
1000,pop22,171
1000,pop23,337
1000,pop24,976
1000,pop25,102
1000,pop26,0
1000,pop27,254
1000,pop28,13
1000,pop29,783
1000,pop30,35
1000,pop31,36
1000,pop32,43
1000,pop33,195
1000,pop34,454
1000,pop35,1172
1000,pop36,79
1000,pop37,162
1000,pop38,258
1000,pop39,1115
1000,pop40,272
1000,pop41,926
1000,pop42,299
1000,pop43,1124
1000,pop44,647
1000,pop45,128
1000,pop46,895
1000,pop47,152
1000,pop48,285
1000,pop49,62
1000,pop50,1768
1000,pop51,1802
1000,pop52,1587
1000,pop53,1233
1000,pop54,50
1000,pop55,905
1000,pop56,587
1000,pop57,794
