time,node,decisions
1000,pop0,376
1000,pop1,297
1000,pop2,10
1000,pop3,579
1000,pop4,309
1000,pop5,75
1000,pop6,263
1000,pop7,485
1000,pop8,95
1000,pop9,89
1000,pop10,1591
1000,pop11,33
1000,pop12,24
1000,pop13,452
1000,pop14,288
1000,pop15,15
1000,pop16,126
1000,pop17,118
1000,pop18,771
1000,pop19,1232
1000,pop20,582
1000,pop21,487
1000,pop22,599
1000,pop23,101
1000,pop24,66
1000,pop25,68
1000,pop26,371
1000,pop27,259
1000,pop28,586
1000,pop29,35
1000,pop30,2
1000,pop31,52
1000,pop32,77
1000,pop33,57
1000,pop34,20
1000,pop35,612
1000,pop36,42
1000,pop37,28
1000,pop38,631
1000,pop39,588
1000,pop40,79
1000,pop41,666
1000,pop42,115
1000,pop43,519
1000,pop44,2207
1000,pop45,103
1000,pop46,934
1000,pop47,703
1000,pop48,1670
1000,pop49,587
1000,pop50,2649
1000,pop51,3770
1000,pop52,2600
1000,pop53,1087
1000,pop54,487
1000,pop55,1088
1000,pop56,188
1000,pop57,18
