time,node,decisions
1000,pop0,701
1000,pop1,149
1000,pop2,659
1000,pop3,772
1000,pop4,708
1000,pop5,171
1000,pop6,9
1000,pop7,167
1000,pop8,0
1000,pop9,124
1000,pop10,809
1000,pop11,269
1000,pop12,515
1000,pop13,243
1000,pop14,1010
1000,pop15,0
1000,pop16,552
1000,pop17,580
1000,pop18,91
1000,pop19,143
1000,pop20,181
1000,pop21,791
1000,pop22,449
1000,pop23,1009
1000,pop24,445
1000,pop25,633
1000,pop26,546
1000,pop27,926
1000,pop28,394
1000,pop29,506
1000,pop30,303
1000,pop31,198
1000,pop32,775
1000,pop33,989
1000,pop34,260
1000,pop35,324
1000,pop36,903
1000,pop37,655
1000,pop38,260
1000,pop39,625
1000,pop40,39
1000,pop41,39
1000,pop42,347
1000,pop43,664
1000,pop44,1283
1000,pop45,790
1000,pop46,759
1000,pop47,58
1000,pop48,844
1000,pop49,275
1000,pop50,2518
1000,pop51,2123
1000,pop52,2745
1000,pop53,1600
1000,pop54,190
1000,pop55,757
1000,pop56,1384
1000,pop57,113
