time,node,decisions
1000,pop0,306
1000,pop1,733
1000,pop2,754
1000,pop3,708
1000,pop4,124
1000,pop5,749
1000,pop6,35
1000,pop7,43
1000,pop8,724
1000,pop9,576
1000,pop10,664
1000,pop11,379
1000,pop12,549
1000,pop13,0
1000,pop14,617
1000,pop15,511
1000,pop16,584
1000,pop17,287
1000,pop18,340
1000,pop19,210
1000,pop20,120
1000,pop21,114
1000,pop22,291
1000,pop23,636
1000,pop24,472
1000,pop25,92
1000,pop26,137
1000,pop27,454
1000,pop28,119
1000,pop29,610
1000,pop30,16
1000,pop31,16
1000,pop32,23
1000,pop33,164
1000,pop34,504
1000,pop35,657
1000,pop36,122
1000,pop37,152
1000,pop38,417
1000,pop39,759
1000,pop40,572
1000,pop41,727
1000,pop42,448
1000,pop43,892
1000,pop44,855
1000,pop45,233
1000,pop46,596
1000,pop47,148
1000,pop48,374
1000,pop49,61
1000,pop50,2193
1000,pop51,2262
1000,pop52,1941
1000,pop53,1431
1000,pop54,26
1000,pop55,729
1000,pop56,983
1000,pop57,555
