time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,22,0,0,22,0,0,0,2.772727272727273,0,0.0,0,0,0.0,0.0
100,514,285,3,226,22.471224903950354,36.32541529772698,4.971882496176149,2.659533073929961,4.379003558718861,19.151750972762645,23.32280701754386,18.607017543859648,0.36206046524806296,0.11545070316115545
200,1008,783,8,217,18.293623403440627,40.40637470626506,4.985957097865309,2.6418650793650795,4.505011846181884,24.52281746031746,27.291187739463602,19.602809706257982,0.3682066224587985,0.12904359219541117
300,1539,1264,13,262,21.22543031011348,41.71198009694349,4.994656428356154,2.657569850552307,4.494718501579005,26.819363222871996,28.50395569620253,19.720727848101266,0.38355590328797984,0.14697769211686332
400,2042,1765,28,249,37.15412000637743,42.996359575498744,4.98965608414428,2.656709108716944,4.511428354468828,29.094515181194907,29.772237960339943,19.66515580736544,0.3905099388763491,0.1595573301958603
500,2537,2258,30,249,35.5438453392856,44.40804052712782,4.996479892842396,2.6610169491525424,4.5238264369857335,30.122585731178557,31.16209034543844,19.75863596102746,0.39216235899143975,0.1631907906445626
600,3029,2735,30,264,35.5438453392856,45.234751439345615,4.995983952592052,2.660283922086497,4.540507976288014,31.103004291845494,31.946617915904937,19.72760511882998,0.39495229820765543,0.16819533917572704
700,3499,3205,31,263,36.33275355414736,46.01142905068409,4.996412358520325,2.6610460131466134,4.557268633099363,32.10145755930266,32.74508580343214,19.712324492979718,0.3958860381174844,0.1729836520186052
800,3990,3728,31,231,36.33275355414736,46.49389926120458,5.0046608664948815,2.6604010025062657,4.5772959633350965,32.540100250626566,33.19340128755365,19.64002145922747,0.39753426923208784,0.17464688655054267
900,4463,4202,32,229,37.197355005580256,46.7988252507393,5.003637465441512,2.664351333183957,4.571343953611622,32.85570244230338,33.49238457877201,19.68110423607806,0.3961562578559263,0.17402567610360914
1000,4951,4690,32,229,37.197355005580256,46.77053361835404,5.003998252008244,2.661280549383963,4.569614525297661,32.63522520702888,33.46396588486141,19.664392324093818,0.39486576197112566,0.17133108240791922
