time,node,decisions
1000,pop0,405
1000,pop1,1355
1000,pop2,759
1000,pop3,553
1000,pop4,928
1000,pop5,766
1000,pop6,1216
1000,pop7,1671
1000,pop8,93
1000,pop9,648
1000,pop10,2495
1000,pop11,1611
1000,pop12,1060
1000,pop13,635
1000,pop14,1217
1000,pop15,599
1000,pop16,1275
1000,pop17,1818
1000,pop18,1837
1000,pop19,2130
1000,pop20,2314
1000,pop21,1465
1000,pop22,1392
1000,pop23,2084
1000,pop24,1112
1000,pop25,868
1000,pop26,758
1000,pop27,1221
1000,pop28,1053
1000,pop29,851
1000,pop30,1280
1000,pop31,1010
1000,pop32,1340
1000,pop33,2237
1000,pop34,1322
1000,pop35,987
1000,pop36,1107
1000,pop37,974
1000,pop38,1058
1000,pop39,1283
1000,pop40,479
1000,pop41,736
1000,pop42,1209
1000,pop43,1107
1000,pop44,3032
1000,pop45,1806
1000,pop46,2750
1000,pop47,1104
1000,pop48,2754
1000,pop49,1334
1000,pop50,7223
1000,pop51,6897
1000,pop52,6381
1000,pop53,4995
1000,pop54,866
1000,pop55,1945
1000,pop56,2944
1000,pop57,1320
