time,node,decisions
1000,pop0,878
1000,pop1,220
1000,pop2,706
1000,pop3,867
1000,pop4,272
1000,pop5,56
1000,pop6,241
1000,pop7,239
1000,pop8,426
1000,pop9,864
1000,pop10,0
1000,pop11,186
1000,pop12,226
1000,pop13,0
1000,pop14,1815
1000,pop15,1834
1000,pop16,475
1000,pop17,2792
1000,pop18,986
1000,pop19,361
1000,pop20,5018
1000,pop21,215
1000,pop22,92
1000,pop23,77
1000,pop24,1070
1000,pop25,989
1000,pop26,385
1000,pop27,848
1000,pop28,2
1000,pop29,188
1000,pop30,0
1000,pop31,1403
1000,pop32,779
1000,pop33,1815
1000,pop34,223
1000,pop35,903
1000,pop36,813
1000,pop37,216
1000,pop38,854
1000,pop39,1554
1000,pop40,1169
1000,pop41,1219
1000,pop42,233
1000,pop43,9
1000,pop44,270
1000,pop45,207
1000,pop46,0
1000,pop47,1
1000,pop48,0
1000,pop49,527
1000,pop50,1312
1000,pop51,2524
1000,pop52,440
1000,pop53,437
1000,pop54,3
1000,pop55,3
1000,pop56,479
1000,pop57,832
1000,pop58,606
1000,pop59,510
1000,pop60,0
1000,pop61,1415
1000,pop62,2046
1000,pop63,423
1000,pop64,302
1000,pop65,0
1000,pop66,880
1000,pop67,716
1000,pop68,0
1000,pop69,205
1000,pop70,3037
1000,pop71,2
1000,pop72,1245
1000,pop73,223
1000,pop74,1
1000,pop75,468
1000,pop76,263
1000,pop77,2156
1000,pop78,782
1000,pop79,1596
1000,pop80,229
1000,pop81,2992
1000,pop82,1243
1000,pop83,0
1000,pop84,0
1000,pop85,369
1000,pop86,1750
1000,pop87,2381
1000,pop88,2
1000,pop89,2
1000,pop90,218
1000,pop91,219
1000,pop92,328
1000,pop93,722
1000,pop94,3368
1000,pop95,497
1000,pop96,1394
1000,pop97,76
1000,pop98,829
1000,pop99,733
1000,pop100,153
1000,pop101,406
1000,pop102,517
1000,pop103,812
1000,pop104,0
1000,pop105,291
1000,pop106,0
1000,pop107,951
1000,pop108,432
1000,pop109,401
1000,pop110,2444
1000,pop111,284
1000,pop112,829
1000,pop113,68
1000,pop114,1
1000,pop115,0
1000,pop116,1987
1000,pop117,934
1000,pop118,10
1000,pop119,11
1000,pop120,885
1000,pop121,1755
1000,pop122,87
1000,pop123,3938
1000,pop124,3613
1000,pop125,4734
1000,pop126,1219
1000,pop127,531
1000,pop128,768
1000,pop129,2296
1000,pop130,1616
1000,pop131,5336
1000,pop132,2685
1000,pop133,987
1000,pop134,257
1000,pop135,210
1000,pop136,196
1000,pop137,637
1000,pop138,350
1000,pop139,389
1000,pop140,2115
1000,pop141,3215
1000,pop142,409
1000,pop143,799
1000,pop144,2858
1000,pop145,1399
1000,pop146,623
1000,pop147,599
1000,pop148,624
