time,node,decisions
1000,pop0,0
1000,pop1,67
1000,pop2,642
1000,pop3,129
1000,pop4,74
1000,pop5,275
1000,pop6,232
1000,pop7,858
1000,pop8,461
1000,pop9,910
1000,pop10,569
1000,pop11,19
1000,pop12,421
1000,pop13,61
1000,pop14,490
1000,pop15,26
1000,pop16,390
1000,pop17,234
1000,pop18,557
1000,pop19,1101
1000,pop20,41
1000,pop21,26
1000,pop22,66
1000,pop23,261
1000,pop24,392
1000,pop25,385
1000,pop26,653
1000,pop27,98
1000,pop28,886
1000,pop29,27
1000,pop30,0
1000,pop31,55
1000,pop32,57
1000,pop33,577
1000,pop34,57
1000,pop35,20
1000,pop36,277
1000,pop37,828
1000,pop38,535
1000,pop39,158
1000,pop40,257
1000,pop41,299
1000,pop42,44
1000,pop43,406
1000,pop44,156
1000,pop45,231
1000,pop46,277
1000,pop47,208
1000,pop48,1330
1000,pop49,221
1000,pop50,2790
1000,pop51,2786
1000,pop52,2383
1000,pop53,1662
1000,pop54,388
1000,pop55,62
1000,pop56,713
1000,pop57,0
