time,node,decisions
1000,pop0,111
1000,pop1,7
1000,pop2,492
1000,pop3,219
1000,pop4,673
1000,pop5,200
1000,pop6,2
1000,pop7,101
1000,pop8,0
1000,pop9,98
1000,pop10,778
1000,pop11,276
1000,pop12,296
1000,pop13,8
1000,pop14,446
1000,pop15,0
1000,pop16,453
1000,pop17,449
1000,pop18,7
1000,pop19,36
1000,pop20,111
1000,pop21,735
1000,pop22,256
1000,pop23,814
1000,pop24,360
1000,pop25,523
1000,pop26,143
1000,pop27,619
1000,pop28,333
1000,pop29,430
1000,pop30,97
1000,pop31,106
1000,pop32,96
1000,pop33,112
1000,pop34,224
1000,pop35,130
1000,pop36,789
1000,pop37,0
1000,pop38,7
1000,pop39,7
1000,pop40,15
1000,pop41,15
1000,pop42,167
1000,pop43,487
1000,pop44,409
1000,pop45,301
1000,pop46,343
1000,pop47,3
1000,pop48,180
1000,pop49,122
1000,pop50,1096
1000,pop51,1666
1000,pop52,1455
1000,pop53,464
1000,pop54,13
1000,pop55,131
1000,pop56,524
1000,pop57,4
