time,node,decisions
1000,pop0,26
1000,pop1,831
1000,pop2,417
1000,pop3,61
1000,pop4,373
1000,pop5,617
1000,pop6,423
1000,pop7,524
1000,pop8,26
1000,pop9,636
1000,pop10,893
1000,pop11,333
1000,pop12,939
1000,pop13,612
1000,pop14,715
1000,pop15,365
1000,pop16,957
1000,pop17,848
1000,pop18,1073
1000,pop19,883
1000,pop20,1580
1000,pop21,569
1000,pop22,671
1000,pop23,634
1000,pop24,370
1000,pop25,25
1000,pop26,26
1000,pop27,609
1000,pop28,43
1000,pop29,499
1000,pop30,908
1000,pop31,284
1000,pop32,453
1000,pop33,1039
1000,pop34,53
1000,pop35,28
1000,pop36,22
1000,pop37,23
1000,pop38,622
1000,pop39,742
1000,pop40,6
1000,pop41,31
1000,pop42,663
1000,pop43,633
1000,pop44,1401
1000,pop45,680
1000,pop46,1546
1000,pop47,581
1000,pop48,1032
1000,pop49,464
1000,pop50,3158
1000,pop51,3418
1000,pop52,3049
1000,pop53,1646
1000,pop54,30
1000,pop55,656
1000,pop56,1242
1000,pop57,377
