time,node,decisions
1000,pop0,495
1000,pop1,755
1000,pop2,668
1000,pop3,1423
1000,pop4,198
1000,pop5,223
1000,pop6,863
1000,pop7,701
1000,pop8,0
1000,pop9,203
1000,pop10,465
1000,pop11,78
1000,pop12,1342
1000,pop13,234
1000,pop14,386
1000,pop15,334
1000,pop16,891
1000,pop17,626
1000,pop18,1381
1000,pop19,849
1000,pop20,1314
1000,pop21,2432
1000,pop22,2710
1000,pop23,1988
1000,pop24,426
1000,pop25,0
1000,pop26,495
1000,pop27,1062
1000,pop28,0
1000,pop29,366
1000,pop30,664
1000,pop31,1084
1000,pop32,2569
1000,pop33,3800
1000,pop34,1446
1000,pop35,391
1000,pop36,221
1000,pop37,34
1000,pop38,220
1000,pop39,331
1000,pop40,1821
1000,pop41,729
1000,pop42,223
1000,pop43,297
1000,pop44,4335
1000,pop45,993
1000,pop46,2085
1000,pop47,218
1000,pop48,1242
1000,pop49,1269
1000,pop50,4860
1000,pop51,3493
1000,pop52,3642
1000,pop53,1899
1000,pop54,0
1000,pop55,515
1000,pop56,1107
1000,pop57,535
