time,node,decisions
1000,pop0,64
1000,pop1,501
1000,pop2,290
1000,pop3,126
1000,pop4,940
1000,pop5,923
1000,pop6,414
1000,pop7,496
1000,pop8,0
1000,pop9,774
1000,pop10,1350
1000,pop11,636
1000,pop12,1009
1000,pop13,773
1000,pop14,999
1000,pop15,226
1000,pop16,771
1000,pop17,1077
1000,pop18,1072
1000,pop19,1184
1000,pop20,1226
1000,pop21,524
1000,pop22,529
1000,pop23,802
1000,pop24,447
1000,pop25,539
1000,pop26,752
1000,pop27,960
1000,pop28,768
1000,pop29,697
1000,pop30,979
1000,pop31,878
1000,pop32,870
1000,pop33,1335
1000,pop34,1010
1000,pop35,990
1000,pop36,844
1000,pop37,717
1000,pop38,844
1000,pop39,942
1000,pop40,468
1000,pop41,620
1000,pop42,728
1000,pop43,905
1000,pop44,1874
1000,pop45,1104
1000,pop46,1329
1000,pop47,572
1000,pop48,1382
1000,pop49,515
1000,pop50,3991
1000,pop51,3382
1000,pop52,3628
1000,pop53,2270
1000,pop54,286
1000,pop55,1169
1000,pop56,1515
1000,pop57,843
