time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,20,0,0,20,0,0,0,2.8,0,0.0,0,0,0.0,0.0
100,471,262,0,209,0,35.10074312950708,4.9571712154550776,2.6220806794055203,4.80019398642095,21.014861995753716,22.099236641221374,18.03435114503817,0.4047417612065566,0.11295851071886033
200,917,681,0,236,0,41.46045232504672,4.982695749520845,2.6390403489640133,4.913895829329233,27.88113413304253,28.33186490455213,18.754772393538914,0.4317675100426706,0.14290234799531623
300,1372,1119,3,250,24.666666666666668,45.39325270541507,4.97791128940223,2.6559766763848396,4.946031387603026,31.92930029154519,32.26809651474531,19.17426273458445,0.4548320910282265,0.16226540996622094
400,1783,1557,3,223,24.666666666666668,47.49051682695689,4.994335061848084,2.667975322490185,4.949285828919916,34.59226023555805,34.219010918432886,19.127167630057805,0.4583902633768477,0.16882493562566958
500,2251,1961,3,287,24.666666666666668,49.26695073629196,4.997520025760325,2.6712572190137718,4.962719841466435,35.601066192803195,35.98215196328404,19.20754716981132,0.4632086971736696,0.17543945199117736
600,2709,2436,5,268,20.863035199583244,50.6199875424049,4.99965462808093,2.6718346253229974,4.9998033141564635,37.53451458102621,37.3123973727422,19.398193760262725,0.4720878167882897,0.18599599254738297
700,3165,2885,5,275,20.863035199583244,52.196691275522184,5.006659441525597,2.6679304897314378,5.030693677102517,38.838862559241704,38.86481802426343,19.514038128249567,0.4766326378447255,0.1926962878709611
800,3595,3332,5,258,20.863035199583244,53.16561654617745,5.004122157023255,2.67009735744089,5.044354838709677,39.67009735744089,39.82202881152461,19.641656662665067,0.4778146576790838,0.19501589820900428
900,4051,3774,5,272,20.863035199583244,53.89097940961274,5.001577981455562,2.669958035053073,5.045025462675444,40.106146630461616,40.554054054054056,19.62162162162162,0.47957456716880237,0.1972168179741376
1000,4478,4225,5,248,20.863035199583244,54.297208976170424,5.000783826374073,2.668155426529701,5.042584880161073,40.82827154979902,40.96686390532545,19.644970414201183,0.48073408978435866,0.199411803898981
