time,node,decisions
1000,pop0,581
1000,pop1,1481
1000,pop2,398
1000,pop3,1053
1000,pop4,306
1000,pop5,45
1000,pop6,944
1000,pop7,585
1000,pop8,54
1000,pop9,119
1000,pop10,1625
1000,pop11,961
1000,pop12,48
1000,pop13,54
1000,pop14,260
1000,pop15,987
1000,pop16,1171
1000,pop17,1209
1000,pop18,703
1000,pop19,958
1000,pop20,548
1000,pop21,1501
1000,pop22,1227
1000,pop23,1004
1000,pop24,571
1000,pop25,414
1000,pop26,39
1000,pop27,160
1000,pop28,566
1000,pop29,666
1000,pop30,959
1000,pop31,944
1000,pop32,266
1000,pop33,666
1000,pop34,404
1000,pop35,815
1000,pop36,754
1000,pop37,270
1000,pop38,507
1000,pop39,1025
1000,pop40,136
1000,pop41,118
1000,pop42,128
1000,pop43,501
1000,pop44,1375
1000,pop45,217
1000,pop46,739
1000,pop47,294
1000,pop48,1061
1000,pop49,124
1000,pop50,6253
1000,pop51,5432
1000,pop52,3916
1000,pop53,3839
1000,pop54,158
1000,pop55,502
1000,pop56,627
1000,pop57,63
