time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,19,0,0,19,0,0,0,2.6315789473684212,0,0.0,0,0,0.0,0.0
100,443,223,0,220,0,36.347260998351224,5.002101248067139,2.6613995485327315,4.89142567224759,21.76297968397291,23.260089686098656,17.43946188340807,0.2959214029401547,0.10741245328256135
200,848,622,1,225,39.0,44.5029257395324,4.98076216055416,2.660377358490566,4.9344321680854915,32.12617924528302,31.255627009646304,17.609324758842444,0.3356910292214421,0.14943156700831306
300,1286,1030,1,255,39.0,48.84656398618474,4.990093740676053,2.671073094867807,4.925773642068816,35.39968895800933,35.636893203883496,17.57766990291262,0.34553664235761694,0.1625573910561991
400,1692,1479,1,212,39.0,51.54143153223163,5.000803489363503,2.6713947990543736,4.924654863115202,37.3161938534279,38.24070317782285,17.528059499661932,0.3511827684229973,0.16430285124189997
500,2114,1864,8,242,31.646895059831657,51.9052173252376,5.0103331501640325,2.6807000946073796,4.934487716446834,37.34011352885525,38.5343347639485,17.533261802575108,0.3529472427487197,0.16192193402808008
600,2542,2291,12,239,29.76459670655444,52.43233068896262,5.021708143746344,2.678992918961448,4.961939652979189,38.36231313926042,39.023134002618946,17.626800523788738,0.3575720661314626,0.1642968109809506
700,2946,2700,12,234,29.76459670655444,52.98884440291762,5.022598868533821,2.6758316361167687,4.980088687940179,38.883910386965375,39.56481481481482,17.705925925925925,0.3565543018462661,0.16373160693248695
800,3358,3111,17,230,37.643730781097865,53.47875304217151,5.022044100275597,2.6754020250148898,4.9876158667016925,39.57861822513401,40.0581806493089,17.610093217614914,0.3590261172028435,0.16657690411909093
900,3799,3536,22,241,37.47772811590625,53.589270314175195,5.026625646633289,2.6728086338510133,4.972206597624326,39.556462226901814,40.171662895927604,17.569570135746606,0.3602788643875217,0.16711379150444156
1000,4204,3946,29,229,36.001515517337175,53.868151753725755,5.023808587288748,2.672454804947669,4.987844480858037,39.8232635585157,40.44754181449569,17.565636087176888,0.36048727512517587,0.16730315923785335
