time,node,decisions
1000,pop0,86
1000,pop1,19
1000,pop2,465
1000,pop3,162
1000,pop4,218
1000,pop5,207
1000,pop6,0
1000,pop7,82
1000,pop8,0
1000,pop9,87
1000,pop10,746
1000,pop11,275
1000,pop12,240
1000,pop13,3
1000,pop14,217
1000,pop15,2
1000,pop16,563
1000,pop17,95
1000,pop18,0
1000,pop19,0
1000,pop20,76
1000,pop21,506
1000,pop22,384
1000,pop23,609
1000,pop24,283
1000,pop25,91
1000,pop26,128
1000,pop27,44
1000,pop28,277
1000,pop29,299
1000,pop30,80
1000,pop31,72
1000,pop32,75
1000,pop33,77
1000,pop34,193
1000,pop35,118
1000,pop36,812
1000,pop37,0
1000,pop38,0
1000,pop39,0
1000,pop40,0
1000,pop41,0
1000,pop42,88
1000,pop43,227
1000,pop44,38
1000,pop45,113
1000,pop46,213
1000,pop47,17
1000,pop48,168
1000,pop49,143
1000,pop50,614
1000,pop51,1485
1000,pop52,1208
1000,pop53,264
1000,pop54,6
1000,pop55,118
1000,pop56,440
1000,pop57,11
