time,node,decisions
1000,pop0,314
1000,pop1,434
1000,pop2,807
1000,pop3,1054
1000,pop4,23
1000,pop5,239
1000,pop6,300
1000,pop7,397
1000,pop8,42
1000,pop9,19
1000,pop10,1001
1000,pop11,694
1000,pop12,284
1000,pop13,32
1000,pop14,1164
1000,pop15,301
1000,pop16,156
1000,pop17,676
1000,pop18,1377
1000,pop19,1659
1000,pop20,263
1000,pop21,20
1000,pop22,295
1000,pop23,56
1000,pop24,482
1000,pop25,33
1000,pop26,23
1000,pop27,85
1000,pop28,20
1000,pop29,20
1000,pop30,58
1000,pop31,229
1000,pop32,324
1000,pop33,647
1000,pop34,1012
1000,pop35,584
1000,pop36,62
1000,pop37,347
1000,pop38,431
1000,pop39,228
1000,pop40,37
1000,pop41,24
1000,pop42,448
1000,pop43,529
1000,pop44,388
1000,pop45,8
1000,pop46,46
1000,pop47,381
1000,pop48,270
1000,pop49,246
1000,pop50,2808
1000,pop51,5343
1000,pop52,3296
1000,pop53,3335
1000,pop54,32
1000,pop55,64
1000,pop56,2069
1000,pop57,455
