time,node,sf
200,pop21,b
200,pop21,a
200,pop21,d
200,pop21,e
200,pop21,c
300,pop32,b
300,pop32,a
300,pop32,c
300,pop32,d
300,pop32,e
300,pop12,a
300,pop12,c
300,pop12,b
300,pop34,b
300,pop34,c
300,pop34,d
300,pop34,e
300,pop34,a
300,pop31,c
300,pop31,d
300,pop31,e
300,pop31,a
300,pop42,a
300,pop42,b
300,pop42,c
300,pop42,e
300,pop42,d
300,pop47,c
300,pop47,b
300,pop47,a
300,pop47,d
300,pop47,e
300,pop33,c
300,pop33,d
300,pop33,b
300,pop33,e
300,pop33,a
300,pop28,c
300,pop28,a
300,pop28,d
300,pop28,e
300,pop39,e
300,pop39,d
300,pop39,b
300,pop39,a
300,pop1,a
300,pop1,b
300,pop1,c
300,pop1,d
300,pop1,e
300,pop10,e
300,pop10,b
300,pop10,c
300,pop10,a
300,pop10,d
300,pop53,a
300,pop53,d
300,pop53,e
300,pop53,b
300,pop53,c
300,pop45,a
300,pop45,c
300,pop16,e
300,pop16,a
300,pop16,b
300,pop16,c
300,pop35,a
300,pop35,b
300,pop35,e
300,pop19,b
300,pop19,a
300,pop19,d
300,pop19,e
300,pop19,c
300,pop37,a
300,pop37,b
300,pop37,c
300,pop17,d
300,pop17,a
300,pop17,e
300,pop17,b
300,pop50,c
400,pop32,d
400,pop32,e
400,pop32,a
400,pop32,b
400,pop32,c
400,pop12,a
400,pop12,b
400,pop12,d
400,pop12,c
400,pop12,e
400,pop34,d
400,pop34,e
400,pop34,b
400,pop34,c
400,pop34,a
400,pop31,a
400,pop31,b
400,pop31,c
400,pop31,d
400,pop31,e
400,pop42,b
400,pop42,c
400,pop42,d
400,pop42,a
400,pop42,e
400,pop47,c
400,pop47,a
400,pop47,b
400,pop47,d
400,pop47,e
400,pop33,b
400,pop33,a
400,pop33,c
400,pop28,c
400,pop28,b
400,pop28,d
400,pop28,a
400,pop28,e
400,pop39,a
400,pop39,b
400,pop39,c
400,pop39,d
400,pop39,e
400,pop1,a
400,pop1,d
400,pop1,b
400,pop1,e
400,pop10,c
400,pop10,b
400,pop10,e
400,pop10,a
400,pop53,d
400,pop53,b
400,pop45,b
400,pop45,d
400,pop45,e
400,pop16,b
400,pop16,c
400,pop16,a
400,pop35,b
400,pop35,c
400,pop19,b
400,pop19,c
400,pop19,a
400,pop19,e
400,pop19,d
400,pop44,b
400,pop44,a
400,pop37,b
400,pop17,a
400,pop17,b
400,pop50,b
400,pop50,a
400,pop50,c
400,pop51,b
400,pop51,c
400,pop21,c
500,pop32,b
500,pop32,c
500,pop32,e
500,pop32,a
500,pop32,d
500,pop12,a
500,pop12,b
500,pop12,d
500,pop12,c
500,pop34,b
500,pop34,a
500,pop34,c
500,pop31,c
500,pop31,b
500,pop31,a
500,pop31,d
500,pop31,e
500,pop42,c
500,pop42,a
500,pop42,b
500,pop42,d
500,pop42,e
500,pop47,c
500,pop47,a
500,pop47,b
500,pop47,d
500,pop33,b
500,pop33,c
500,pop33,e
500,pop33,d
500,pop33,a
500,pop28,a
500,pop28,b
500,pop28,d
500,pop28,c
500,pop28,e
500,pop39,b
500,pop39,c
500,pop39,a
500,pop39,d
500,pop39,e
500,pop1,a
500,pop1,c
500,pop1,d
500,pop1,e
500,pop1,b
500,pop10,b
500,pop10,a
500,pop10,d
500,pop10,e
500,pop10,c
500,pop53,c
500,pop53,b
500,pop53,a
500,pop53,d
500,pop45,a
500,pop45,d
500,pop45,e
500,pop45,b
500,pop16,d
500,pop16,e
500,pop16,a
500,pop16,b
500,pop16,c
500,pop35,a
500,pop35,c
500,pop35,b
500,pop19,b
500,pop19,d
500,pop19,e
500,pop19,a
500,pop19,c
500,pop44,a
500,pop44,b
500,pop37,d
500,pop37,e
500,pop17,a
500,pop17,b
500,pop17,c
500,pop50,d
500,pop50,b
500,pop50,a
500,pop21,c
600,pop32,d
600,pop32,e
600,pop32,a
600,pop32,b
600,pop32,c
600,pop12,a
600,pop12,b
600,pop12,c
600,pop12,d
600,pop12,e
600,pop34,e
600,pop34,a
600,pop34,b
600,pop34,c
600,pop34,d
600,pop31,a
600,pop31,b
600,pop31,c
600,pop31,d
600,pop42,c
600,pop42,a
600,pop42,d
600,pop42,b
600,pop42,e
600,pop47,c
600,pop47,a
600,pop47,b
600,pop47,d
600,pop47,e
600,pop33,c
600,pop33,a
600,pop33,b
600,pop28,c
600,pop28,b
600,pop28,d
600,pop28,a
600,pop28,e
600,pop39,c
600,pop39,a
600,pop39,b
600,pop1,a
600,pop1,b
600,pop1,c
600,pop1,d
600,pop1,e
600,pop10,b
600,pop10,d
600,pop10,a
600,pop10,e
600,pop10,c
600,pop53,b
600,pop53,c
600,pop45,b
600,pop45,a
600,pop45,c
600,pop45,d
600,pop45,e
600,pop16,a
600,pop16,c
600,pop16,b
600,pop35,d
600,pop35,e
600,pop35,a
600,pop35,b
600,pop35,c
600,pop19,a
600,pop19,b
600,pop19,d
600,pop19,c
600,pop19,e
600,pop37,b
600,pop37,a
600,pop37,c
600,pop17,a
600,pop17,b
600,pop17,c
600,pop17,d
700,pop32,a
700,pop32,c
700,pop32,d
700,pop32,e
700,pop32,b
700,pop12,c
700,pop12,d
700,pop12,e
700,pop34,d
700,pop34,a
700,pop34,b
700,pop34,e
700,pop34,c
700,pop31,c
700,pop31,b
700,pop31,a
700,pop31,d
700,pop31,e
700,pop42,c
700,pop42,b
700,pop42,a
700,pop42,e
700,pop42,d
700,pop47,d
700,pop47,c
700,pop47,e
700,pop47,b
700,pop47,a
700,pop33,c
700,pop33,a
700,pop33,b
700,pop33,e
700,pop33,d
700,pop28,a
700,pop28,d
700,pop28,b
700,pop28,e
700,pop28,c
700,pop39,c
700,pop39,e
700,pop39,b
700,pop39,a
700,pop39,d
700,pop1,c
700,pop1,a
700,pop1,b
700,pop10,a
700,pop10,c
700,pop10,b
700,pop10,d
700,pop10,e
700,pop53,d
700,pop53,e
700,pop45,a
700,pop45,b
700,pop45,c
700,pop16,b
700,pop16,a
700,pop16,c
700,pop35,d
700,pop35,a
700,pop19,b
700,pop19,a
700,pop19,e
700,pop19,c
700,pop37,b
700,pop37,a
700,pop37,c
700,pop17,a
700,pop17,b
700,pop17,c
700,pop50,d
700,pop50,e
800,pop32,a
800,pop32,c
800,pop32,b
800,pop32,e
800,pop32,d
800,pop12,c
800,pop12,a
800,pop12,d
800,pop12,e
800,pop34,c
800,pop34,d
800,pop34,b
800,pop34,e
800,pop34,a
800,pop31,d
800,pop31,b
800,pop31,e
800,pop31,c
800,pop31,a
800,pop42,b
800,pop42,a
800,pop42,c
800,pop42,d
800,pop42,e
800,pop47,a
800,pop47,b
800,pop47,c
800,pop47,d
800,pop47,e
800,pop33,a
800,pop33,b
800,pop33,d
800,pop33,c
800,pop33,e
800,pop28,a
800,pop28,d
800,pop28,b
800,pop28,e
800,pop28,c
800,pop39,b
800,pop39,d
800,pop39,e
800,pop39,a
800,pop39,c
800,pop1,a
800,pop1,c
800,pop1,b
800,pop1,d
800,pop1,e
800,pop10,d
800,pop10,b
800,pop10,a
800,pop10,e
800,pop10,c
800,pop53,d
800,pop53,e
800,pop53,b
800,pop53,a
800,pop53,c
800,pop45,a
800,pop45,b
800,pop45,c
800,pop45,d
800,pop45,e
800,pop16,a
800,pop16,b
800,pop16,d
800,pop16,c
800,pop35,e
800,pop35,a
800,pop35,c
800,pop19,b
800,pop19,d
800,pop19,e
800,pop19,c
800,pop19,a
800,pop44,d
800,pop37,a
800,pop37,c
800,pop17,a
800,pop17,e
800,pop17,c
800,pop17,d
800,pop50,c
800,pop50,e
800,pop36,c
800,pop21,d
800,pop21,a
900,pop32,a
900,pop32,c
900,pop32,b
900,pop32,d
900,pop32,e
900,pop12,a
900,pop12,b
900,pop12,c
900,pop12,d
900,pop12,e
900,pop34,a
900,pop34,b
900,pop34,c
900,pop31,c
900,pop31,e
900,pop31,b
900,pop31,a
900,pop42,c
900,pop42,e
900,pop42,d
900,pop42,b
900,pop42,a
900,pop47,b
900,pop47,a
900,pop47,c
900,pop47,d
900,pop47,e
900,pop33,a
900,pop33,d
900,pop33,c
900,pop33,e
900,pop33,b
900,pop28,b
900,pop28,a
900,pop28,d
900,pop28,e
900,pop28,c
900,pop39,c
900,pop39,b
900,pop39,e
900,pop39,d
900,pop39,a
900,pop1,a
900,pop1,b
900,pop1,d
900,pop1,c
900,pop10,b
900,pop10,c
900,pop10,e
900,pop10,a
900,pop10,d
900,pop53,c
900,pop45,a
900,pop45,b
900,pop45,c
900,pop16,a
900,pop16,b
900,pop35,a
900,pop35,e
900,pop35,b
900,pop35,c
900,pop35,d
900,pop19,c
900,pop19,b
900,pop44,b
900,pop37,a
900,pop37,b
900,pop37,c
900,pop17,b
900,pop17,a
900,pop17,c
900,pop49,c
900,pop50,b
900,pop21,c
1000.0,pop32,c
1000.0,pop32,b
1000.0,pop32,a
1000.0,pop32,e
1000.0,pop32,d
1000.0,pop12,d
1000.0,pop12,a
1000.0,pop12,c
1000.0,pop12,b
1000.0,pop34,b
1000.0,pop34,c
1000.0,pop34,d
1000.0,pop34,a
1000.0,pop34,e
1000.0,pop31,c
1000.0,pop31,d
1000.0,pop31,e
1000.0,pop31,b
1000.0,pop31,a
1000.0,pop42,b
1000.0,pop42,c
1000.0,pop42,e
1000.0,pop42,a
1000.0,pop42,d
1000.0,pop47,b
1000.0,pop47,c
1000.0,pop47,a
1000.0,pop47,d
1000.0,pop47,e
1000.0,pop33,a
1000.0,pop33,c
1000.0,pop33,d
1000.0,pop33,e
1000.0,pop33,b
1000.0,pop28,b
1000.0,pop28,d
1000.0,pop28,a
1000.0,pop28,e
1000.0,pop28,c
1000.0,pop39,c
1000.0,pop39,a
1000.0,pop39,d
1000.0,pop39,e
1000.0,pop1,a
1000.0,pop1,d
1000.0,pop1,e
1000.0,pop1,b
1000.0,pop1,c
1000.0,pop10,c
1000.0,pop10,e
1000.0,pop10,a
1000.0,pop10,d
1000.0,pop10,b
1000.0,pop53,b
1000.0,pop53,d
1000.0,pop53,c
1000.0,pop53,e
1000.0,pop53,a
1000.0,pop45,b
1000.0,pop45,c
1000.0,pop45,d
1000.0,pop45,e
1000.0,pop16,c
1000.0,pop16,e
1000.0,pop16,a
1000.0,pop16,b
1000.0,pop16,d
1000.0,pop35,c
1000.0,pop19,c
1000.0,pop19,b
1000.0,pop19,d
1000.0,pop19,a
1000.0,pop44,c
1000.0,pop44,e
1000.0,pop37,c
1000.0,pop17,a
1000.0,pop17,b
1000.0,pop17,c
1000.0,pop50,e
1000.0,pop50,b
1000.0,pop50,c
1000.0,pop36,e
1000.0,pop21,a
1000.0,pop21,b
