time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay_of_dropped_flows,avg_end2end_delay_of_processed_flows,avg_sf_processing_delay,avg_sfc_length,avg_crossed_link_delay,avg_path_delay,avg_path_delay_of_processed_flows,avg_ingress_2_egress_path_delay_of_processed_flows,avg_node_load,avg_link_load
0,10,0,0,10,0,0,0,2.7,0,0.0,0,0,0.0,0.0
100,215,105,47,63,8.782909819316622,34.95628232348868,4.912397833606519,2.613953488372093,5.524064171122995,14.413953488372092,22.419047619047618,14.2,0.16550331479082508,0.027858484839725993
200,432,264,85,83,9.708716698284237,37.69686916356384,4.960968837274765,2.6296296296296298,6.018264840182648,18.305555555555557,25.064393939393938,15.454545454545455,0.17429416809605533,0.03414643244415542
300,656,438,144,74,10.450900243718218,39.11428659803316,4.988746943417068,2.6478658536585367,6.136128120584079,19.858231707317074,26.09360730593607,15.76027397260274,0.17809489272337434,0.03555931488887631
400,875,607,193,75,10.332777978661408,39.362967911074435,4.9762572062356085,2.645714285714286,6.229686950404503,20.241142857142858,26.339373970345964,15.803953871499177,0.18023425765919823,0.03622084321136662
500,1105,773,249,83,10.478605319793964,39.59210009361948,4.976837218859649,2.6561085972850678,6.282206896551724,20.609049773755657,26.544631306597672,16.07503234152652,0.1843684190495518,0.0370817173048979
600,1327,954,291,82,10.885504332978284,39.54740507550628,4.981174737141956,2.6593820648078372,6.268501805054152,20.93594574227581,26.459119496855347,15.90985324947589,0.18570598171183075,0.0375707168780561
700,1568,1142,344,82,10.979982564226736,39.600518545662425,4.985599346594685,2.660076530612245,6.259442019358512,21.033801020408163,26.458844133099824,15.863397548161121,0.1870853882603212,0.038237081053323234
800,1787,1335,383,69,10.779236706120749,39.715381105173485,4.985051488714415,2.6575265808617794,6.263827704356339,21.483491885842195,26.60374531835206,15.892134831460675,0.18757596039031518,0.038602399628429936
900,2014,1509,429,76,10.749905737326317,39.817415996687664,4.9882213506540705,2.6554121151936445,6.266070913808014,21.585898709036744,26.697813121272365,15.929754804506295,0.18873976127606745,0.038985156947312014
1000,2247,1693,479,75,10.846008764428742,39.72281701800067,4.9916164282585775,2.659101023587005,6.230907688351762,21.568313306631065,26.541051388068517,15.822209096278796,0.19041890957206792,0.03912522005619785
